sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.001_8x_17.hist	63227207	24721987	4599158	1746751	980364	614998	504657	247944	189155	216393	225857	111386	42763	68128	84528	101617	58578	24406	20775	51138	33169	10364	22381	43518	47905	26613	6008	1933	643	320	64492	32645	13057	1505	477	28	7	2	33268	23557	7851	3216	1706	638	105	34	14	3	0	48920	111284482
moss_0.01_8x_30.hist	66345324	5239284	1199377	470438	243089	152313	153786	132262	80734	92359	54359	41996	58387	33312	32085	35794	20633	13038	27449	14943	9692	12606	16557	4843	4016	12851	8898	2864	953	7571	9391	2789	1114	2206	11550	720	206	111	7757	3685	1227	502	265	6472	2324	773	345	114	37	9227	102530996
moss_0.001_2x_17.hist	66317276	11221761	2569657	945617	540121	341971	406081	350696	138085	70422	69436	78462	109085	125481	64932	20659	11908	4960	6621	16298	30784	50397	104668	30626	1800	999	224	71	22	10	2	0	20468	61405	19537	1220	349	189	36	1	0	0	0	0	0	0	0	0	0	59743	110998240
moss_0.001_4x_30.hist	53547862	7515898	1595535	667571	346798	214033	211875	189265	177745	90648	58910	66567	80192	44329	22938	30233	47954	62000	9862	9373	17703	28982	42052	12304	1328	4250	10115	26972	8989	4493	1330	394	16263	13720	4364	1841	528	287	56	11829	10493	4299	2281	854	141	46	19	5	0	22632	104620326
moss_0.01_8x_17.hist	68693031	21199127	2844570	1202281	644179	392802	190652	165488	249972	127484	61724	51306	71330	90428	46793	16607	26341	35164	48853	26597	17251	5390	23467	45630	9136	5074	1144	367	28535	16227	4807	1427	569	64	22855	7692	2210	1204	239	12	2245	13845	7348	2754	458	151	67	21	6	17480	106216839
moss_0.001_2x_30.hist	50791960	11400909	1895150	811521	451581	281921	278228	136697	88513	101258	118114	133468	78833	43578	22549	15646	24818	33130	69748	37972	24630	7695	12915	25113	27065	15035	3394	1092	23874	26986	7994	2374	948	108	33	1	14840	29779	5954	329	108	43	22	7	0	0	0	0	0	41255	114747900
moss_0.001_1x_17.hist	69939499	18626466	4346514	1587883	739502	474390	166151	148420	224190	256472	299167	338057	163464	90362	46758	14876	8575	3571	567	563	1064	1741	8269	16078	34357	109942	136115	43832	14609	7303	2163	641	255	28	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129815	146466009
moss_0.0_4x_17.hist	65562733	13196965	3025751	1107369	632432	400391	455262	393057	154765	78929	83473	94323	131137	109521	56673	18031	12419	16578	34901	85911	60769	18989	8227	2406	3046	9747	23198	61860	22963	11480	3400	1009	402	45	13	0	40933	28163	5631	311	102	41	20	6	0	0	0	0	0	48627	116579887
moss_0.0_8x_30.hist	53126725	6489988	1498921	599419	308898	194789	214174	191318	124623	99438	112016	55243	39817	65743	41738	29114	32670	43613	32370	17622	18418	30152	24246	7093	7268	23258	15879	5112	1703	21536	6380	1894	4493	11019	3505	1100	10325	5630	1125	6892	2296	940	498	10945	3127	1041	465	154	50	14371	102372661
moss_0.0_1x_17.hist	59007774	10458711	1807856	778742	440534	277529	467767	381793	150330	76667	37119	18305	20608	34026	42217	61090	96900	113483	18053	9827	6373	1990	861	251	453	1449	3448	9195	87146	43572	12909	3834	1532	175	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	68040	104499264
moss_0.01_2x_30.hist	65250121	6844806	1284904	542591	289953	176492	102606	91656	138447	115919	56124	27678	25312	41793	51853	51743	29827	12427	3116	7670	14488	23718	30231	8845	519	287	63	19	22664	13363	3958	1175	469	53	15	0	0	25019	5002	276	91	36	18	5	0	0	0	0	0	21665	105918024
moss_0.001_1x_30.hist	50714090	9755485	1655985	711250	399115	250344	372672	183098	72094	50795	59250	66951	93082	125601	64994	20678	11919	4965	5420	13342	25201	41256	78712	23031	1353	751	168	53	16	7	1	0	49977	29322	9328	582	166	89	16	0	0	0	0	0	0	0	0	0	0	49413	104767080
moss_0.06_4x_23.hist	96989088	1633479	273267	110487	51116	32303	31083	18749	7381	8443	9848	5304	7373	4986	2579	1808	2866	3826	3047	1658	1074	390	1854	3604	2335	1296	291	92	187	2625	3038	901	359	40	11	0	0	2493	842	45	14	4	1	0	0	820	685	227	74	43	103360401
moss_0.06_8x_20.hist	96974087	1513559	297690	112521	55394	34648	22610	11390	16364	8345	9013	4444	5692	6175	3194	1988	3153	4201	667	1496	2825	2169	939	1395	2980	1654	372	118	2452	1703	503	148	631	1894	601	36	9	759	1342	73	23	8	3	1191	197	64	28	8	1	881	102664314
moss_0.06_2x_30.hist	97078925	1380897	297116	107214	59533	37121	28725	14112	6900	7892	9205	10401	4049	2237	2179	3153	5001	6277	997	542	350	301	1430	2779	4628	2570	579	185	60	29	7	1	5769	1088	345	20	4	1	0	0	0	0	0	2086	624	207	91	29	8	248	103435277
moss_0.06_4x_25.hist	96771219	1516919	282784	109853	51898	32762	31574	15512	7611	8707	10155	8921	3424	3077	3817	5218	3007	1252	855	2103	3972	2091	905	483	1031	3299	2324	747	248	123	1602	2109	842	96	29	0	0	2850	569	30	9	2	0	0	0	818	804	267	88	51	103257975
moss_0.06_4x_30.hist	96777500	1478054	294312	109602	57450	34924	22763	20333	12993	6625	7664	8659	3341	4147	5145	3986	2297	956	1977	2110	3986	2006	868	304	650	2080	3905	1256	417	207	60	17	2719	1293	410	24	6	2	729	1401	466	190	99	36	5	0	881	385	127	75	103552966
moss_0.06_2x_23.hist	97177130	1484158	320978	113946	62179	39268	33490	25930	10209	5205	4056	4583	6371	10518	5442	1730	996	414	745	1833	3461	5054	2189	639	170	545	1297	2308	768	383	836	1671	2831	325	102	5	0	0	1434	951	316	128	67	24	3	0	0	0	0	1910	103323266
moss_0.06_2x_20.hist	98074518	1497863	333133	117284	62903	39916	28569	25519	18363	9364	4532	2587	3596	5936	7365	5212	3004	1250	201	495	935	1530	7271	2126	124	67	14	3	1900	4063	1203	356	141	15	3	0	0	2078	2816	155	50	19	9	2	0	0	0	0	0	1771	103727897
moss_0.06_8x_30.hist	96745972	1503487	285794	108856	53342	33416	19648	17550	13193	7436	8673	6354	3715	6133	3172	2323	3683	3982	632	1115	2106	3447	1784	521	1041	3332	1237	397	281	2228	952	281	160	479	2395	148	41	21	550	877	291	118	61	333	540	179	79	25	340	533	103560716
moss_0.06_1x_23.hist	97830838	1280893	296153	104585	56467	35660	33532	24760	9748	4970	5797	6549	9105	6969	3605	1146	659	377	794	1953	3689	6039	4824	1410	81	44	9	1	0	0	0	0	8090	1591	505	30	7	3	0	0	0	0	0	0	0	0	0	0	0	2660	103032969
moss_0.06_1x_30.hist	96787403	1220246	269888	98466	54526	33946	30752	15108	5947	6642	7747	8754	3359	2142	2656	3843	6095	5692	904	491	317	98	410	797	1703	5450	4652	1497	498	248	72	20	7	0	0	739	2525	1376	274	14	3	0	0	0	0	0	0	0	0	2236	101828966
moss_0.06_2x_25.hist	96834224	1396165	297485	111242	52740	33459	27232	24325	14108	7194	4185	4728	6572	8761	4532	1441	829	539	1134	2792	5273	4338	1879	548	31	16	2	0	3124	4210	1246	369	146	15	4	950	776	422	83	3	0	0	0	2257	375	124	54	17	4	124	102949357
moss_0.06_8x_23.hist	96771530	1484423	292317	110351	54965	34108	21893	19556	9613	9546	9473	4671	6122	5446	2817	2464	3907	2396	1321	3252	2108	657	1276	2480	2048	1137	710	1894	1785	891	263	77	3011	346	109	5	0	1921	444	23	6	1	0	1303	216	71	30	9	2	908	102983336
moss_0.06_8x_25.hist	96725373	1483715	289183	109425	54335	33789	20753	18538	9927	11355	6672	6305	5703	3676	4560	3744	2157	1679	3535	2215	1435	748	3092	903	1930	1999	585	1560	1571	784	231	67	2948	339	106	5	948	842	167	128	723	295	155	57	418	464	207	68	21	415	103185958
moss_0.06_4x_20.hist	98087097	1537546	308588	113827	60923	37123	16131	13298	20086	10242	4958	4125	5734	7609	3936	1726	2737	3654	2450	1333	863	597	2835	5513	323	178	39	11	1172	4675	1384	410	163	17	4	0	0	3067	612	33	10	3	81	483	79	25	645	571	189	112	103363807
moss_0.06_1x_20.hist	97088047	1195134	238966	99558	51034	30088	17147	8423	3763	4304	5020	5671	7884	13017	6735	2142	1233	513	87	215	406	663	3152	6128	3596	1997	449	143	46	22	5	0	154	461	6579	410	116	62	11	0	0	0	0	0	0	0	0	0	0	2310	101723438
moss_0.06_1x_25.hist	95796926	1219284	232042	96705	49624	29283	12863	6318	7941	9084	10595	11972	8433	4661	2411	766	1145	1528	3216	2204	1428	445	569	1106	2363	7562	1706	548	181	89	25	6	1	0	0	2916	1830	997	198	10	2	0	0	0	0	0	0	0	0	2318	100897560
