sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.001_1x_MiSeqv3L250R.hist	83444917	2801832	423502	181559	101364	63399	114087	56312	22172	11306	7740	8745	12157	20073	22340	7107	4096	1705	464	1142	2156	3528	13068	3823	223	123	26	7	1	0	0	0	1192	3577	7259	452	129	69	12	0	0	0	0	0	0	0	0	0	0	7056	94780790
rotifer_0.001_2x_MiSeqv3L250R.hist	86275603	3131355	564525	228151	117407	70528	39303	35108	53031	40836	19771	9749	7512	12403	15388	9001	5187	2160	1896	4667	8816	7971	3453	1009	58	31	6	0	493	6913	4418	1311	523	59	17	0	0	0	0	3568	1188	486	257	95	14	3	0	0	0	5106	97831205
rotifer_0.001_1x_HiSeq2500L150R.hist	86508648	3898760	511502	218495	122224	76530	117301	65055	25614	13062	9058	10234	14228	23492	12155	3866	2228	1011	2128	5239	9895	9150	3964	1159	67	36	7	1	0	0	7590	6251	2499	287	90	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9585	99553235
rotifer_0.0_8x_23.hist	85328744	3182121	621776	241131	120958	75854	58217	40888	44803	22848	23553	12328	17139	14422	7462	4520	7169	9569	4220	3381	6385	1994	2590	5035	2363	1311	295	480	4789	2393	708	209	82	8	4460	613	175	94	17	2705	952	389	205	76	11	1381	618	205	67	1571	98722047
rotifer_0.0_2x_23.hist	85658180	3208690	579370	235657	114277	72019	85907	49486	19484	18780	21905	24752	20528	11347	5870	3451	5474	7307	10405	5664	3673	1146	729	1418	3029	7343	1657	532	176	87	24	6	8176	942	298	17	4	1	2284	1582	526	214	113	41	5	0	0	0	0	5029	99019024
rotifer_0.001_8x_novaseq_profR.hist	86124016	2976519	593876	228961	116045	72670	54941	49077	37068	20653	24090	12741	17714	10908	5643	8165	10387	4327	2475	6093	6168	1926	1176	2285	4486	2491	561	179	3299	2563	758	224	88	9	3684	1679	481	261	158	833	276	112	1965	736	121	39	16	4	1581	976	99645433
rotifer_0.001_8x_MiSeqv3L250R.hist	86114285	2983263	592736	229689	115035	72149	54158	48378	38967	19872	22249	20037	7692	10749	13336	4242	6512	8692	5164	2810	2556	4184	5671	1658	334	1070	2546	3530	1175	586	172	50	3620	1965	624	38	9	4	3824	211	69	27	13	1947	323	106	46	14	3	2318	96913522
rotifer_0.01_4x_25.hist	90495698	2104455	415567	159929	81926	50417	47073	40238	15842	16612	19377	10737	4204	6941	8611	6775	3904	1625	3327	4289	2781	868	720	1400	2991	3167	714	229	75	36	1163	2325	1255	143	44	1	0	0	1530	1076	357	145	76	27	3	620	277	91	29	1294	99876832
rotifer_0.0_1x_23.hist	85704322	2933860	545234	225251	116367	69053	25314	17567	26535	30355	35407	40009	18023	9962	5154	1638	943	635	1337	3290	6215	10174	13511	3952	231	127	27	7	1	0	0	0	2123	6370	3580	222	63	33	5	0	0	0	0	0	0	0	0	0	0	8513	98082604
rotifer_0.01_4x_23.hist	90564475	2175780	424606	162687	85334	52262	47549	42474	18178	11933	13919	15727	11903	6579	3403	3234	5130	6847	1088	1765	3333	2045	885	1217	2601	3028	682	218	71	34	3332	1685	673	76	23	0	0	90	2924	161	52	20	9	733	121	39	16	4	0	1882	99560096
rotifer_0.01_4x_20.hist	91670188	2359106	442671	168779	90601	55316	28848	25769	38923	19850	9610	5810	8077	13336	9631	3063	1765	1352	2845	6029	3909	1220	1084	2107	2452	1361	306	97	220	3079	2025	600	239	26	7	0	0	0	2826	880	292	118	62	22	55	17	6	1	0	2701	99857260
rotifer_0.0_2x_MiSeqv3L250R.hist	85866318	3526816	676768	251486	141189	88583	101331	49784	19601	17281	20157	22776	27040	14946	7733	2459	1581	2109	4440	10930	10174	3178	1376	401	209	668	1589	4236	4065	2031	600	177	70	7	1	1330	4810	2622	523	28	8	2	0	0	0	0	0	0	0	5346	98570022
rotifer_0.0_1x_20.hist	86627234	2965453	596517	243119	115774	69951	31312	27969	42247	48330	37041	18267	7012	3875	2097	3034	4811	6422	13520	14137	9168	2864	1240	361	20	10	1	0	0	0	2162	4324	8975	1034	328	19	4	1	0	0	0	0	0	0	0	0	0	0	0	9780	98396146
rotifer_0.001_2x_25.hist	86155294	2984684	564678	229444	108084	68086	60137	53719	48464	24715	11965	8900	12373	20430	16927	5385	3103	1462	3077	7573	8601	2686	1163	339	132	423	1007	2685	6061	3029	896	265	105	11	2	0	0	782	6614	366	121	48	24	8	0	0	0	0	0	4795	99326262
rotifer_0.01_2x_23.hist	90521403	2336623	464179	169477	95265	59810	67423	38615	15203	7752	9042	10217	14203	16675	8628	2744	1581	657	780	1920	3626	1799	8452	2472	144	79	16	4	0	0	1970	3939	1737	199	62	2	0	0	0	0	0	0	1813	1391	230	75	33	10	2	1469	100024630
rotifer_0.0_8x_MiSeqv3L250R.hist	85382501	3184126	615618	240349	119431	75058	68026	33421	49076	25564	17437	19702	15380	8501	8145	11786	6793	2829	4766	7915	5133	1603	1210	2353	5027	2792	629	201	317	4439	1894	562	223	24	3902	242	68	36	1686	1286	427	174	91	2097	348	115	50	15	4	2444	96638011
rotifer_0.0_1x_MiSeqv3L250R.hist	86528608	2813648	551935	227796	113249	67671	31418	28064	42391	48494	27028	13328	5116	3796	4709	6813	10806	14425	12167	6623	4295	1341	580	168	8	3	0	0	175	2455	11496	3414	1364	156	48	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9457	97734696
rotifer_0.01_8x_HiSeq2500L150R.hist	90529493	2259144	416861	166346	79839	50290	58264	28692	20059	22946	11950	8121	11290	8442	4367	6319	4794	2146	4518	3270	2120	661	1596	3103	2697	1497	337	107	185	2600	1651	489	194	21	5	1458	920	501	99	4	0	0	1263	897	148	48	20	5	577	1049	97865582
rotifer_0.001_1x_25.hist	85996512	2972113	549809	219045	117764	71976	55950	27488	12924	14784	17244	19485	27089	27376	14165	4506	2596	1080	170	398	752	1230	5842	11359	4011	2227	501	160	52	25	6	0	1551	4653	4447	276	78	41	7	0	0	0	0	0	0	0	0	0	0	7613	98397480
rotifer_0.01_2x_MiSeqv3L250R.hist	90500715	2007818	432147	157524	88399	55448	68665	33735	13282	9372	10931	12351	17172	9943	5144	1635	1967	2625	5526	5102	3308	1032	446	488	1042	3335	3567	1147	381	189	55	15	5	0	0	2856	1884	1027	204	10	2	0	0	0	0	0	0	0	0	3566	98184677
rotifer_0.0_1x_25.hist	85701526	3238929	594990	243797	118287	71551	34141	30497	46066	52698	34126	16829	6460	3570	2165	3133	4968	6631	13961	13358	8663	2706	1171	341	19	9	1	0	0	0	4033	8066	4640	534	169	9	1	0	0	0	0	0	0	0	0	0	0	0	0	8032	98964661
rotifer_0.0_4x_25.hist	85560686	3197903	619998	241785	119871	75380	75074	36884	27507	31467	33489	16515	6339	7763	9631	13936	8122	3383	2019	4969	9386	2932	1269	1673	2103	1167	1607	4284	2187	1092	322	94	745	2235	3377	210	59	31	5	0	2967	1215	644	240	39	12	4	0	0	3736	99612047
rotifer_0.0_2x_25.hist	85326526	3375024	624868	241057	130629	80254	49934	24758	37397	42781	25995	12819	4920	8090	10036	14523	11760	4899	778	973	1837	3006	14281	4178	244	134	29	8	417	5839	3032	899	358	40	11	0	0	3271	3700	204	67	26	13	3	0	0	0	0	0	5459	99727250
rotifer_0.01_1x_25.hist	89526948	1718959	334548	139820	72388	43032	26322	12931	11122	12722	14840	16768	19935	11019	5701	1813	1044	434	699	1721	3250	5321	5542	1620	94	51	10	2	0	0	0	0	6181	1887	599	36	9	4	0	0	0	0	0	0	0	0	0	0	0	4790	97141925
rotifer_0.01_4x_HiSeq2500L150R.hist	92708599	2604961	478223	178740	98859	61501	53411	26240	14302	16360	19083	18434	7076	3966	4919	7118	9177	3822	607	577	1089	1782	8466	2476	144	79	16	4	242	3393	2381	706	281	31	9	0	0	0	1096	1927	641	261	138	50	7	1	0	0	0	2106	100533474
rotifer_0.001_1x_23.hist	86260207	3152272	566646	217300	121982	76527	103177	56990	22439	11442	9048	10224	14213	23468	24156	7685	4429	1844	382	939	1774	2903	13790	4034	236	130	28	8	1	0	266	531	12035	1387	440	26	6	2	0	0	0	0	0	0	0	0	0	0	0	7218	99034751
rotifer_0.01_8x_novaseq_profR.hist	90346554	2073291	415030	159264	81462	50324	50916	28780	26658	14336	16721	9818	6668	11008	6342	2656	4213	5623	2688	1462	1679	2749	2925	855	428	1368	2719	874	290	383	2452	727	290	32	416	1573	451	245	48	876	291	118	479	658	108	35	14	1046	347	207	99842602
rotifer_0.0_8x_HiSeq2500L150R.hist	85814947	3423253	618661	249428	120100	75783	81425	40004	32983	37732	19252	13995	19457	11899	6156	6222	9869	8262	1629	4009	7572	2365	1970	3830	2900	1610	579	1544	3918	1958	579	171	76	227	5491	342	97	52	9	0	2002	1742	923	345	56	17	7	1	0	3199	96395468
rotifer_0.0_4x_20.hist	86959014	3446916	653804	251989	131354	80821	67305	60122	31459	22011	25675	29011	11714	6474	4794	6936	11001	14685	2335	1270	823	989	4697	9132	3606	2002	451	144	47	22	2434	4868	2140	245	77	3	0	0	2131	2472	823	336	361	708	117	38	16	4	0	3519	98984149
rotifer_0.001_8x_25.hist	85926443	2983823	589115	228130	114701	71922	51943	46399	39118	21252	24789	16382	8771	14482	10593	4036	6402	8545	4714	2565	3326	5444	3113	910	1223	3915	2067	664	220	1826	3344	992	396	44	256	3090	887	483	95	4	1257	1117	592	221	949	315	140	45	14	2125	99247130
rotifer_0.01_2x_20.hist	91788300	2319146	491551	176648	98447	62115	58953	52661	24465	12476	6039	5215	7249	11969	14850	7757	4470	1861	295	491	927	1517	7206	2107	122	67	14	3	391	5485	1747	518	206	22	6	0	0	0	805	2241	746	304	160	59	8	1	0	0	0	2801	100473196
rotifer_0.0_4x_MiSeqv3L250R.hist	85859483	3410562	613351	245150	122900	75588	60137	53718	44329	22607	17053	19268	22424	12395	6413	3021	4792	6396	11411	6211	4028	1257	850	1652	3530	7671	1731	556	184	91	26	6	6238	1590	504	30	7	3	0	2861	1706	698	369	137	21	6	1	0	0	3937	97933892
rotifer_0.001_8x_23.hist	85989025	2957724	592365	228665	115148	72169	52050	46495	37295	24985	24806	12232	14000	12545	6490	5448	8642	7228	2085	5131	6613	2065	1877	3649	2761	1533	563	1500	3266	1632	482	142	2221	1640	521	31	8	2504	1625	89	28	10	69	2373	394	130	57	18	5	2051	98694694
rotifer_0.001_4x_20.hist	87424068	3355220	639031	244194	130754	79696	58452	52213	44768	22830	17209	19445	8343	13774	15492	4928	3525	4705	9220	5019	3254	1016	1567	3046	6508	4228	953	306	101	49	906	1811	4821	555	175	9	1	0	0	2737	1789	732	387	144	23	6	1	0	0	3953	99298765
rotifer_0.001_1x_novaseq_profR.hist	86422348	2894739	543729	223251	109077	66494	42876	38300	57851	41388	20038	9881	3792	4433	5499	7956	12620	16846	6753	3675	2383	743	323	627	1339	4284	966	310	102	50	3357	6714	3888	447	141	7	1	0	0	0	0	0	0	0	0	0	0	0	0	7810	98602171
rotifer_0.0_8x_25.hist	85432144	3086577	613780	237326	119456	74891	57325	43706	40975	21782	25407	19828	7611	11917	14394	4579	5027	6710	7560	4115	2668	1864	6452	1887	827	2647	3029	974	323	2348	2742	813	324	36	2744	673	192	104	3228	178	58	22	108	2228	370	122	53	16	4	2594	99207007
rotifer_0.0_1x_HiSeq2500L150R.hist	88066821	3218292	695946	252558	142730	90037	93639	83645	40208	20505	9927	4894	4780	7892	9791	14167	22472	20821	3311	1801	1167	363	156	44	1	0	0	0	894	12520	7163	2127	850	97	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9164	98762246
rotifer_0.0_4x_23.hist	85779614	3335264	607153	243502	117414	74107	79491	39054	32206	36843	21581	10642	14795	15488	8013	4375	6939	9262	6851	3729	2418	754	2710	5269	4603	2556	576	184	206	2891	2324	689	274	30	2094	3411	979	533	105	4	0	0	304	2781	462	153	67	21	6	2502	99248817
rotifer_0.01_1x_20.hist	92609967	2232077	473900	172639	96331	60233	69794	34290	13500	6884	7025	7937	11034	18219	16017	5095	2936	1222	193	144	272	444	2112	4105	6132	3406	768	246	81	39	10	2	0	0	0	3910	1123	611	121	5	0	0	0	0	0	0	0	0	0	5234	100932348
rotifer_0.01_8x_MiSeqv3L250R.hist	90274863	2140967	419905	162037	81322	50909	43563	30334	28427	14497	11925	13475	10004	5529	5074	7341	4437	1848	3733	3060	1983	618	2095	4073	761	421	457	1218	2535	1266	374	110	587	1762	777	47	12	5	1444	614	203	82	42	15	1012	336	149	48	15	1031	98059975
rotifer_0.001_2x_23.hist	86159980	3013212	543590	224882	112671	67676	38495	34386	51940	43846	21228	10468	4018	5848	7256	10498	16652	8653	1375	747	484	655	3114	6054	6983	3878	874	280	92	45	12	2	0	0	10120	631	180	97	18	0	0	0	0	0	0	0	3251	1800	599	358	98846917
rotifer_0.0_8x_20.hist	85647752	3308581	617548	245336	119300	75160	77914	38279	30557	34957	22815	12223	16993	13281	6871	9943	7119	2965	3632	8939	5797	1810	1560	3032	4225	2346	528	169	2200	3643	1078	319	227	680	3454	214	60	1970	393	20	5	783	2130	798	132	43	18	5	0	2710	97742444
rotifer_0.01_2x_HiSeq2500L150R.hist	92228090	2294360	493334	176981	98363	62094	58310	52087	20508	10458	9317	10527	14635	14603	7555	2403	1384	575	1211	2980	5628	7275	3151	921	53	28	5	0	3657	1827	540	159	62	6	0	1751	1878	1023	203	10	2	0	0	0	0	0	0	0	0	3428	99908185
rotifer_0.0_4x_novaseq_profR.hist	85426167	3271390	601980	241274	116186	73432	77647	51666	25032	28636	28218	13915	8524	14074	17438	5547	3197	3490	7348	7894	5119	1598	691	1159	2476	7922	1830	588	195	96	160	320	6935	799	253	14	3	0	2504	1546	514	209	110	40	274	1655	741	246	81	1144	99845549
rotifer_0.001_2x_20.hist	86857663	3246379	606311	235519	125184	75913	51527	46027	57506	29327	14198	7001	6997	11552	14332	17792	10255	4272	678	475	897	1468	6974	4114	2336	7476	2007	645	214	106	30	8	2	0	2366	5772	1658	903	179	8	1	0	0	0	0	0	0	0	0	5825	98915405
rotifer_0.0_8x_novaseq_profR.hist	85429304	3044052	614186	236191	120277	75204	51044	45596	44313	22598	22821	19299	10643	13766	7122	10306	6673	3572	7519	5429	3520	1099	3132	6089	1683	934	779	1906	3335	1666	492	145	863	2588	2168	134	37	19	2438	774	257	104	54	1563	827	274	122	39	12	2367	99441588
rotifer_0.01_8x_23.hist	90409835	2109398	416831	161190	80350	50358	41865	31937	27428	15144	16533	8153	9274	7060	8758	2785	4387	5856	1348	1826	3449	3315	1435	457	976	3123	1411	453	832	1482	626	1252	595	67	939	57	200	1830	365	19	5	1	88	1385	229	75	32	9	2	1579	99404041
rotifer_0.001_1x_20.hist	89234482	3816507	855010	298469	156746	100504	44490	39741	60029	65467	31697	15631	6000	3315	1714	1524	2417	3225	6790	16713	17471	5458	2364	690	39	21	3	0	0	0	0	0	1607	4822	8120	506	144	77	14	0	0	0	0	0	0	0	0	0	0	8043	103212848
rotifer_0.01_4x_novaseq_profR.hist	90641961	2080070	430845	161265	86537	52997	46617	41295	16259	14851	17322	13568	5208	6301	7817	7384	4255	1772	1765	4344	3420	1067	649	1262	2697	2827	637	204	67	32	3300	1289	514	58	17	1404	539	293	57	2	1020	845	447	166	26	7	2	0	0	2126	100054272
rotifer_0.01_8x_20.hist	90371700	2283354	418193	165807	80717	50726	52227	25659	29199	15627	13148	14856	6240	6313	7832	6887	3969	1652	2043	5030	3403	1062	710	1380	2948	1882	424	135	1760	2306	682	201	79	8	2123	1025	293	159	30	0	0	1371	727	271	44	13	5	0	0	1643	98858392
rotifer_0.001_4x_novaseq_profR.hist	86145157	3048212	579994	230232	111285	70266	76541	51330	20210	23119	26967	21756	8351	7935	9845	10820	6236	2597	2636	6488	8523	2662	1152	492	1052	3365	4263	1372	456	227	326	651	5578	642	203	11	2	0	1169	2872	956	391	206	76	11	2	0	794	1843	1104	99804924
rotifer_0.001_4x_MiSeqv3L250R.hist	86411780	3229713	582517	236354	112371	71037	74257	52476	22921	26220	30584	15082	7186	11865	10920	4877	7735	10325	3845	2092	1356	2219	10000	2925	171	94	91	243	6199	3098	917	271	107	11	2	1709	3083	1680	335	17	4	0	0	0	2403	800	357	118	38	1369	97768942
rotifer_0.01_1x_novaseq_profR.hist	90277101	1968631	423620	153423	86475	54668	54448	48636	35489	18098	8762	4320	2736	4517	5604	8108	12860	6422	1020	554	358	122	581	1130	2415	5213	1176	377	124	61	17	4	3687	2311	734	44	11	5	0	0	0	0	0	0	0	0	0	0	0	4924	98569758
rotifer_0.001_4x_25.hist	86189467	3092525	576746	230373	111301	70371	74501	57938	22812	25625	19661	22216	15718	8688	4495	6038	9577	12784	2845	1548	1351	2212	8184	2393	213	683	1625	4334	1443	720	212	62	1045	3135	2775	172	48	25	4	0	1697	2140	1135	424	69	22	8	1	0	2216	99581477
rotifer_0.001_4x_23.hist	86404975	3193474	595695	235095	115943	72625	57819	51648	34771	17732	20683	23371	14310	7910	8008	10665	6147	2560	4199	8612	5585	1744	754	520	1112	3558	6334	2038	678	338	99	28	1205	3614	2438	151	42	22	3	0	647	2431	1289	482	79	25	10	2	0	2539	99449956
rotifer_0.01_2x_novaseq_profR.hist	90466508	1993323	404332	155959	79646	48511	34977	31244	40497	20652	9998	4930	3765	6215	7711	11157	6431	2678	425	530	1001	1638	7782	2736	159	87	18	5	0	0	4574	1500	599	68	20	0	0	0	1544	1643	546	223	117	43	6	1	0	0	0	2529	99633143
rotifer_0.001_8x_HiSeq2500L150R.hist	86422399	3208507	597513	238484	115067	72615	79905	45875	23852	27286	29778	14685	7697	12708	15767	5643	3252	4059	8546	5332	3457	1079	4871	1424	916	2931	4429	1425	474	236	2796	1586	633	72	21	3348	961	523	103	4	0	1741	1659	621	102	33	13	3	0	2530	96552746
rotifer_0.001_2x_novaseq_profR.hist	86013851	3064881	561812	229574	110325	68414	55894	49928	49487	25237	12218	11867	16498	16360	8464	2692	3901	5207	10961	6355	4121	1286	556	445	951	3043	7242	2756	917	457	134	39	14	0	1683	3755	1078	587	116	5	1595	1059	561	209	33	10	3	0	0	4278	99626243
rotifer_0.01_1x_MiSeqv3L250R.hist	90559245	2373074	502920	179295	98605	62686	44940	40143	52584	26817	12983	6402	2456	1357	1683	2435	3861	5154	10850	6955	4510	1408	609	177	9	4	0	0	0	0	2860	5719	2286	262	82	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4985	99328369
rotifer_0.0_4x_HiSeq2500L150R.hist	88215433	3780420	717204	266495	148466	92748	78569	38601	25768	29478	34385	18999	7293	11242	13948	9779	5636	2347	4086	10057	6523	2037	1327	2579	4334	2407	542	173	326	4576	3811	1131	451	51	15	0	0	419	6767	374	123	49	25	8	0	0	0	0	0	4539	99781489
rotifer_0.0_1x_novaseq_profR.hist	86735976	3798177	817401	288715	155946	99636	54460	48648	73483	51795	25077	12366	4746	3542	4394	6358	10085	13462	6890	3750	2431	1044	4962	9647	566	313	69	21	6	2	0	0	2944	8832	3319	206	58	30	5	0	0	0	0	0	0	0	0	0	0	8383	101557439
rotifer_0.001_1x_30.hist	85968617	2865494	503996	211447	110784	66475	40703	19997	23603	27001	31495	15531	5962	8876	11012	15934	12219	5090	808	439	379	620	2948	5731	7919	4398	992	318	105	51	14	3	0	0	7136	2297	659	358	70	2	0	0	0	0	0	0	0	0	0	6366	98062546
rotifer_0.01_4x_17.hist	94184656	2564434	521700	188740	106126	66640	71470	41772	16447	10524	12275	13870	16352	9038	4676	1486	2157	2878	6059	6247	4051	1265	547	283	605	1936	3841	1236	411	204	59	16	2358	1843	585	35	9	4	0	0	1494	1251	663	247	40	12	4	0	0	1740	101569802
rotifer_0.0_1x_30.hist	87062611	3886631	783816	281404	156590	99412	72991	65201	64834	33064	16008	7893	4574	7552	9369	13557	21503	8958	1424	774	501	283	1345	2614	5586	11497	2595	834	277	137	39	10	3	0	6054	2087	599	325	64	2	0	0	0	0	0	0	0	0	0	8538	102038730
rotifer_0.001_4x_17.hist	90225801	3606811	683190	256528	141652	88041	59071	29021	30607	35013	34021	16777	6440	8154	10117	12262	7068	2944	2070	5094	9622	5950	2577	753	184	589	1401	3735	4852	2425	717	212	83	8	1	0	0	3983	4043	223	73	29	14	4	0	0	0	0	0	4567	100697063
rotifer_0.0_2x_17.hist	89986290	4185872	854149	304464	167393	106479	69437	62026	74770	38131	18461	9103	3551	5862	7272	10523	16690	22280	3543	1928	1249	389	262	509	1088	3482	8287	3225	1074	536	157	45	17	1	2318	5911	1698	925	184	9	2	0	0	0	0	0	0	0	0	7501	102221834
rotifer_0.01_8x_30.hist	90192205	2104321	412937	159744	80000	49902	42201	37697	21057	14527	16945	11153	5675	9370	6695	3452	5475	5440	864	1849	3493	3254	1409	575	1229	3190	719	230	322	2572	761	225	900	102	487	1074	307	166	933	493	163	66	34	1129	298	98	43	13	3	1363	100246226
rotifer_0.001_8x_30.hist	86122476	2884695	583319	224374	114662	71292	67196	35579	40661	25669	18591	21007	9907	9862	12235	4314	6842	8966	1425	3253	6143	4073	1764	1315	2810	3203	722	1486	2534	1266	374	110	4530	521	164	9	1	2378	1407	77	24	9	746	1668	277	91	39	12	1313	915	99991615
rotifer_0.0_4x_17.hist	89662960	3872945	736487	273910	152087	94828	74777	36738	25862	29586	34510	24644	9460	5228	6128	8867	14064	13193	2098	1141	865	1416	6727	9659	567	314	69	21	804	8245	2442	724	288	32	9	0	0	0	3517	2640	879	359	189	70	10	2	0	0	0	4106	100831100
rotifer_0.01_4x_30.hist	90504999	2042357	410037	158385	78745	49441	59628	29295	15682	17939	19563	9647	4331	7151	8871	5761	6811	2837	521	1282	2422	3964	3169	926	242	774	1841	1037	344	2789	825	244	96	10	173	2499	717	390	77	3	0	0	1507	564	93	30	12	3	0	1767	100248973
rotifer_0.001_4x_30.hist	85861680	3201996	570785	232099	111024	70146	75553	49461	22925	26225	30590	15299	6554	10821	13425	9389	5411	2253	2032	5001	9446	4939	2139	624	489	1564	3723	1968	2603	1300	384	113	44	4	6043	837	239	129	24	0	707	1895	1005	375	61	19	7	1	0	3035	100520817
rotifer_0.0_8x_30.hist	85406809	3050312	612302	235801	119991	74785	57500	45253	43653	22262	19705	22266	11821	8496	10541	9602	5534	3501	7369	5732	3717	1228	5835	1748	633	2024	4818	1646	547	272	1443	2886	1198	137	42	2413	1261	687	187	1325	440	179	94	2264	376	124	54	17	4	2115	100030377
rotifer_0.0_2x_30.hist	85368362	3190715	594690	241543	113626	71762	63456	56683	45570	23240	15890	17955	19493	10775	5574	6242	9900	13215	2101	1143	1369	2241	10647	4600	269	148	32	9	248	3479	4590	1363	544	61	18	0	0	5989	1379	75	24	8	3	0	0	0	0	0	0	4758	100038610
rotifer_0.01_1x_30.hist	89522382	1692763	331941	138223	70739	41873	18160	16221	24501	28029	21961	10829	4156	2904	3603	5213	8268	6626	1053	572	974	1593	7569	2213	129	70	14	3	0	0	419	838	6492	747	236	13	2	0	0	0	0	0	0	0	0	0	0	0	0	4138	97079917
rotifer_0.0_4x_30.hist	85581497	3028267	615873	235796	122209	75330	65897	58864	34539	17614	20462	23122	16361	9043	4678	6037	9576	12783	3435	1869	1211	1982	9416	3168	185	594	1413	3767	2522	1260	372	109	92	277	6115	381	108	58	10	0	1683	1719	911	340	55	17	6	1	0	2848	100104520
rotifer_0.01_1x_17.hist	90892060	2211764	468562	168845	94485	59748	55077	49199	38668	19719	9546	4707	1806	2267	2812	4069	6453	8614	9910	5394	3498	1092	472	137	7	2	0	0	0	0	7402	2198	878	100	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5888	96364245
