sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.01_2x_novaseq_profR.hist	90576365	2078565	439095	160964	89537	55885	55078	27059	15636	17887	20864	10288	3949	4886	6061	8770	7698	3206	509	276	498	815	3872	7528	441	244	54	16	4	1	0	0	6084	1298	412	24	6	2	0	1046	887	362	191	70	10	2	0	0	0	2394	99973220
rotifer_0.001_8x_MiSeqv3L250R.hist	86038606	3037341	583285	229831	112298	70846	79263	38942	28953	33122	21580	11525	16022	11948	6181	6124	9714	9302	1478	2242	4234	6396	2770	809	1092	3494	2531	814	270	2540	2107	625	249	27	2026	2454	704	383	75	3	1776	1150	609	227	36	11	4	1483	643	384	96836949
rotifer_0.01_8x_20.hist	90436252	2186677	420957	163955	80455	50583	51434	25269	30947	15782	12732	12577	5109	8434	10396	3306	3088	4122	4420	2405	1559	2170	2447	715	936	2996	1492	479	158	78	2854	847	337	37	11	1165	375	1710	341	17	4	1	1235	462	76	24	9	2	0	1644	98657195
rotifer_0.0_8x_20.hist	85759154	3205321	617753	242396	119615	75301	72123	41895	44364	22625	21358	22970	8818	10455	12971	7338	4229	5645	9188	5001	3243	1012	2798	5440	2251	1250	2617	2504	833	415	1929	572	2359	2182	693	42	11	5	1542	2771	922	377	199	73	11	2	0	1907	825	494	97563068
rotifer_0.001_4x_25.hist	86113503	3132615	585064	233770	112000	70810	73608	56172	22116	20648	24085	27215	10970	6063	5860	8479	11755	4897	1494	3677	6945	5014	2172	634	1339	4285	1529	491	3016	1507	445	131	51	153	6081	379	107	57	10	0	1013	1846	979	366	60	19	7	1	0	2821	99697856
rotifer_0.0_4x_MiSeqv3L250R.hist	85778521	3364043	615058	247545	118024	74693	74976	60990	25865	29589	23234	11457	11922	19684	11270	3585	3184	4250	8947	8307	5387	1682	728	1017	2172	6951	1568	504	2471	1234	364	107	41	3	6476	801	229	124	23	0	178	2399	1272	476	78	25	10	2	0	3357	97710674
rotifer_0.001_8x_20.hist	86159187	3084309	595876	233595	114813	72295	73056	35892	39692	30747	14886	13972	19425	12513	6474	4267	6768	9035	4912	3451	6518	2273	984	1818	3885	3426	772	247	216	3025	3090	917	365	41	12	2157	2216	1208	240	12	3	0	944	2307	383	126	55	17	4	1900	97617452
rotifer_0.001_8x_23.hist	85876028	2996209	587331	228607	113794	71417	58124	40263	41847	21367	24891	12274	9926	15571	8056	5287	8385	7714	1440	3544	6693	4510	1953	648	1385	4432	2287	735	244	1320	3463	1203	480	54	16	1827	2218	1209	240	12	3	0	1816	1182	196	64	27	8	1	2352	98635926
rotifer_0.001_8x_novaseq_profR.hist	86014774	3022310	592552	229907	115081	72207	54195	48411	33127	32647	15805	13627	18477	10213	5284	6861	10882	4533	2085	5131	5845	4180	1810	1223	2612	3667	827	265	1996	3121	924	273	2113	242	76	2235	1100	599	118	5	1303	1124	595	222	36	821	367	121	39	1800	99623627
rotifer_0.001_2x_novaseq_profR.hist	85815259	2979962	543892	223480	109453	67038	48979	43751	56155	28638	13865	7538	10479	17301	18571	5908	3404	1417	1875	4616	8718	5161	2235	653	995	3184	5315	1710	569	283	83	23	8	0	0	6780	1948	1061	211	10	2	0	0	0	0	0	0	434	3046	1827	99133567
rotifer_0.001_1x_20.hist	86361188	2766126	535595	218610	104643	65583	58596	52342	65532	33420	16180	7978	3062	3319	4117	5957	9448	12612	14103	7677	4978	1554	672	195	10	4	0	0	0	0	2937	5874	6838	787	249	14	3	0	0	0	0	0	0	0	0	0	0	0	0	7549	97454644
rotifer_0.01_2x_23.hist	90687794	2095013	437514	161200	89527	55830	57509	28254	12438	14229	16596	18367	7050	3896	3005	4348	6896	9205	1463	795	515	199	946	1838	3927	4866	1097	352	116	57	15	3	12	37	5405	336	95	51	9	0	0	0	0	0	0	0	1786	1605	534	319	99585064
rotifer_0.001_4x_23.hist	86176013	3278471	578655	236008	112670	70749	66406	59319	25406	23731	27681	21212	8143	6249	7753	11218	10289	4286	1134	2792	5273	8632	3739	1093	129	414	985	2626	4462	2230	659	195	77	7	1	3840	1458	794	157	7	1	1151	1353	506	83	26	11	2	0	3451	99325249
rotifer_0.001_4x_MiSeqv3L250R.hist	86425370	3179851	588362	235236	112838	71377	73020	60155	23685	21729	25345	22999	8829	5425	6730	9738	14204	5917	940	1791	3383	5538	6649	1944	166	530	1262	3365	3818	1908	564	166	65	6	1	1551	3688	2010	401	21	6	1	0	91	2308	768	343	113	36	1119	97805847
rotifer_0.001_4x_novaseq_profR.hist	86070562	3074018	580887	229339	113405	71266	69832	34308	33431	36957	17893	9495	13199	18685	9667	3075	4876	6509	7475	4069	2638	1585	7527	2901	169	351	835	2225	4047	2022	598	176	69	7	4446	1500	430	233	45	1	0	780	2075	777	128	41	17	4	0	2604	99767685
rotifer_0.01_2x_20.hist	91459353	2119848	414582	167290	76828	48709	45712	40833	32322	16483	7979	6366	8849	14611	8501	2704	1557	648	962	2368	4473	7322	3172	927	53	28	5	13	3412	1705	504	148	58	5	0	829	2996	1633	325	17	4	0	0	0	0	0	0	0	0	2778	99560856
rotifer_0.0_1x_23.hist	84172019	4115913	533154	227394	126961	79412	114319	56165	22114	11277	9995	11294	15701	25924	23986	7630	4397	1831	290	382	722	1181	5610	10908	6186	3435	774	248	81	39	10	2	1235	3705	6601	411	117	63	11	0	0	0	0	0	0	0	0	0	0	7795	99647956
rotifer_0.0_1x_MiSeqv3L250R.hist	86723681	3430288	695595	264273	123485	79213	42935	38352	57931	66272	32086	15823	6074	3356	1736	1832	2906	3879	8165	17450	11318	3535	1531	447	25	13	1	0	0	0	2415	4829	9724	1120	355	21	5	1	0	0	0	0	0	0	0	0	0	0	0	9040	99746846
rotifer_0.001_4x_HiSeq2500L150R.hist	88792091	3519576	675379	252911	139713	86858	58223	28605	34433	39390	22883	11284	15688	11533	5967	5816	9225	12314	3363	1830	1186	1095	5202	10115	594	329	73	22	6	2	8089	2402	960	109	33	1	0	0	0	3268	1962	803	425	158	25	7	2	0	0	3467	99716432
rotifer_0.0_1x_novaseq_profR.hist	85119279	2976816	538099	224578	115764	69008	40041	35767	54026	31679	15337	7563	8648	14278	17715	16670	9609	4002	635	345	222	323	1536	2985	6379	9564	2158	694	230	114	32	8	2	0	0	0	5813	3169	632	34	10	3	0	0	0	0	0	0	0	6816	97743184
rotifer_0.001_1x_25.hist	85838665	3474889	682248	249593	140784	88552	93491	59124	23279	11871	11660	13175	18317	30243	15649	4978	2868	1194	331	814	1537	2516	11951	8594	504	279	62	18	5	1	0	0	12165	1402	445	26	6	2	0	0	0	0	0	0	0	0	0	0	0	7307	99570998
rotifer_0.001_1x_HiSeq2500L150R.hist	86794637	4140884	537559	229333	128091	80134	122742	64952	25574	13041	6313	4840	6728	11108	13782	19942	23282	9700	1542	838	542	168	648	1259	2689	1493	336	107	276	3875	10427	3097	1237	141	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9636	100538622
rotifer_0.0_8x_25.hist	85340877	3104509	612625	238061	119000	74613	52918	47270	42589	21719	25334	17909	8426	13913	10295	4873	7729	8578	1954	4809	7356	2297	1155	2246	4592	2550	574	184	1263	4484	1327	393	156	17	3691	229	65	34	3014	166	54	21	10	2190	716	237	105	34	10	2202	99157707
rotifer_0.001_2x_MiSeqv3L250R.hist	86284477	3239349	620303	235464	128306	79104	49824	24478	28887	33046	38446	18960	7278	4022	4691	6788	10766	14372	2285	1243	805	1055	5014	9749	1458	809	181	57	18	8	1477	2953	6117	704	223	12	2	0	0	0	0	0	3895	1459	242	79	34	10	2	2252	98100856
rotifer_0.01_1x_novaseq_profR.hist	91753684	2491002	532496	189246	103486	65565	50459	45074	39808	20301	9828	4846	3149	5198	6449	9331	11490	4786	760	413	266	288	1371	2664	4084	2268	511	163	53	25	6	0	1755	5265	1674	103	28	14	1	0	0	0	0	0	0	0	0	0	0	4297	101342239
rotifer_0.01_4x_MiSeqv3L250R.hist	90669056	2354631	420500	165117	83585	51250	42270	37758	28056	14307	11457	12946	10280	5682	3384	4897	7766	5329	846	980	1851	3029	3978	1163	382	1224	2912	936	311	154	44	12	2294	2296	729	44	11	5	0	494	1674	685	362	135	21	6	1	0	0	1810	98942619
rotifer_0.01_1x_23.hist	90227762	1981222	430505	156200	88258	55601	61911	55303	22573	11511	5572	3580	4977	8217	10195	14751	8503	3541	562	305	196	60	139	270	577	1848	4398	3502	1166	582	171	49	18	1	4799	298	84	45	8	0	0	0	0	0	0	0	0	0	0	4478	98489224
rotifer_0.0_2x_20.hist	86465636	3471079	663147	250341	137794	85479	56996	28002	29706	33983	38394	18934	7268	4296	5330	7712	12231	5095	10726	7004	4542	1418	613	215	459	1470	3497	8524	2840	1419	419	123	48	4	0	0	0	6988	1396	76	24	9	3	0	0	0	0	0	0	5034	99227370
rotifer_0.0_2x_25.hist	85509063	3231655	587520	240884	117110	71670	47681	42592	64335	32810	15885	7833	6716	11088	13756	17486	10079	4198	666	454	857	1403	6665	12307	722	400	89	27	8	3	2838	5676	2269	260	81	4	0	0	5124	310	102	41	20	6	0	0	0	0	0	4965	99559692
rotifer_0.001_2x_20.hist	87398591	3361564	681448	249501	140049	87858	90909	44664	19226	21994	25654	20112	7720	9906	12289	17240	9937	4139	657	426	803	1314	6244	12141	3016	1674	377	120	39	18	4	0	0	0	4690	5110	1468	799	158	7	1	0	0	0	0	0	0	0	0	5707	99808220
rotifer_0.001_1x_MiSeqv3L250R.hist	85966449	4479341	566051	240676	133682	83371	112382	55214	21739	11086	6020	6802	9456	15612	19370	24864	14332	5970	948	515	333	103	209	406	867	2775	6604	5502	1833	915	270	79	648	1945	5060	315	89	47	8	0	0	0	0	0	0	0	0	0	0	9040	101880380
rotifer_0.01_4x_20.hist	91548575	2313089	453181	169564	92507	57077	36556	17959	26982	27659	13390	6603	4998	8252	10237	7149	4120	1715	1171	2883	5445	2434	1054	307	398	1275	3033	2530	842	420	123	35	13	0	1766	1970	565	307	60	2	828	878	465	173	27	8	2	0	0	1782	99632780
rotifer_0.001_4x_20.hist	87243761	3465550	629353	244136	129598	78520	52340	46754	52025	26531	14419	14586	9750	16098	17887	5690	3279	1411	2970	7310	8938	2792	1209	812	1735	5552	2779	894	297	147	1416	2832	2125	244	76	3	0	0	4925	1280	425	173	91	33	4	0	0	0	0	3804	99341290
rotifer_0.0_4x_23.hist	85846458	3301865	621077	245538	119640	75516	82351	53124	22078	25257	29460	21991	8442	7319	9080	12952	7465	3109	2182	5372	10146	4094	1773	517	508	1627	3873	3452	1149	573	169	49	3192	2714	862	52	14	6	0	3965	1320	540	285	106	16	4	1	0	383	3118	99246071
rotifer_0.0_2x_23.hist	85530802	3419127	612543	248919	117295	74355	67494	60291	51870	26453	12807	7391	10275	16966	21049	6696	3859	1607	1935	4762	8994	7074	3064	895	51	139	330	880	7397	3697	1094	324	128	13	3	0	995	5624	1123	61	19	6	2	0	0	0	0	1559	2240	1343	99478810
rotifer_0.0_2x_MiSeqv3L250R.hist	85940171	3384835	631521	240871	133385	83039	82629	40596	16882	19312	22526	25453	22810	12608	6523	2074	2297	3066	6455	13130	8516	2660	1151	336	112	359	855	2280	6390	3194	945	279	110	11	2	0	0	0	7541	417	138	55	28	9	0	0	0	0	0	4955	98274951
rotifer_0.001_1x_30.hist	85387385	2665837	515125	211118	102502	63226	53564	47847	47190	24066	11651	7174	9973	16466	20429	12251	7061	2941	466	253	297	485	2304	4479	9570	5315	1199	385	127	62	17	4	1402	4207	3855	239	67	36	6	0	0	0	0	0	0	0	0	0	0	7259	97046856
rotifer_0.01_2x_17.hist	93517215	2472611	522792	187543	104227	65651	63450	50678	19953	10175	7274	8219	11426	18865	10691	3400	1959	815	210	517	976	1597	7589	8263	485	268	59	18	5	1	22	5	1	0	5552	1553	445	242	47	1	0	0	0	0	0	0	0	0	0	3933	100915339
rotifer_0.0_4x_30.hist	85425884	3128878	593129	236668	113974	72067	75955	57979	22828	22476	26217	24433	9379	7022	8712	12605	9982	4158	2618	6444	4179	1305	1418	2757	5890	3373	760	243	128	1798	4173	1239	494	56	16	0	3398	1852	369	19	5	1	2452	918	152	49	21	6	1	2282	100158639
rotifer_0.0_1x_17.hist	86568419	4854530	601381	255012	142233	88913	120846	59372	23377	11921	6874	7767	10798	17828	22120	27332	15755	6563	1043	566	366	113	48	13	0	0	0	0	1266	17725	5251	1559	622	70	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9927	101053988
rotifer_0.01_8x_17.hist	90728567	2257057	425403	168649	81830	51435	51502	25302	22984	26293	12729	6277	7448	12298	6908	2369	3758	5015	3129	1702	1478	2419	3494	1021	657	2103	1790	575	190	94	3308	982	391	44	13	0	0	3339	666	36	11	3	0	0	0	0	0	0	0	11360	89119147
rotifer_0.0_4x_17.hist	89732210	4120522	702235	274939	145941	88414	58749	52479	56474	28801	13943	15755	21904	18170	9401	2990	3967	5295	11148	7356	4770	1489	644	1081	2310	7391	4101	1319	438	218	63	17	1031	3093	4559	283	80	42	7	0	0	1797	2062	772	127	41	17	4	0	3668	101477986
rotifer_0.001_1x_17.hist	90163149	3733831	837525	292805	154384	99065	43807	39131	59107	67618	35459	17486	6712	3709	1918	2775	4401	5874	12367	13162	8536	2666	1154	336	18	9	1	0	590	8267	7601	2257	902	103	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9503	100160169
rotifer_0.01_1x_30.hist	90194574	1725189	331113	138578	72055	42982	25650	12601	14742	16864	19670	22227	13187	7288	3770	1198	883	1178	2480	6105	8998	2811	1217	355	19	10	1	0	184	2583	977	289	114	12	2	4079	1171	638	126	6	1	0	0	0	0	0	0	0	0	3361	97836940
rotifer_0.0_8x_17.hist	86221812	3330757	632268	250991	122434	77158	77102	37880	33883	38762	18766	12022	16714	14269	7382	9920	8512	3545	2305	5675	9774	3053	1322	459	980	3136	6021	1938	645	321	94	27	4417	2105	669	40	10	4	607	3205	1067	436	230	85	13	3	0	0	0	14285	86530062
rotifer_0.001_2x_30.hist	85862015	3137721	577137	226569	120301	72899	33840	30228	45659	43972	21289	10498	4399	7263	9010	13038	16015	6672	1060	576	566	926	4399	8553	2525	1401	315	100	32	15	2087	4173	4175	480	151	8	1	0	0	1515	2360	966	511	190	30	9	3	0	0	3928	100069863
rotifer_0.001_8x_17.hist	86541597	3466830	599698	244652	116901	73776	80314	39458	25963	29701	32388	15972	6269	10350	12841	10365	5974	2811	5916	3686	6961	3447	1492	2901	3704	2056	463	148	2378	1188	2921	2314	924	105	32	1	0	2295	3378	186	61	24	11	3	0	0	0	0	0	5568	87216462
rotifer_0.0_2x_30.hist	85471382	3251664	592838	242174	116246	71438	45257	40427	61065	35710	17289	8525	10488	17317	8960	3832	6077	8112	10026	5457	3539	1105	477	815	1741	5573	5479	1763	586	292	85	24	543	1629	5262	327	93	49	8	2715	904	369	195	72	11	2	0	0	0	4741	100311819
rotifer_0.06_8x_30.hist	99181235	639316	102218	39087	18085	11286	4428	2174	2527	1393	970	1095	553	450	557	218	345	150	74	182	180	55	116	225	37	20	46	123	74	36	9	1	0	0	58	38	10	4	0	2	9	2	0	0	32	9	3	0	0	0	100542770
rotifer_0.06_2x_20.hist	99543911	807708	76539	29908	17033	10768	4612	4119	4332	2208	1068	525	200	142	175	252	399	532	322	174	112	34	13	4	7	23	55	147	219	108	31	8	2	0	0	0	0	0	0	0	0	0	13	67	10	2	0	0	0	0	101288584
rotifer_0.06_1x_23.hist	98951560	820071	75660	28973	16847	10760	2941	2626	3966	4141	2004	987	378	208	106	32	27	36	74	183	345	564	243	70	3	0	0	0	0	0	0	0	164	80	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	101075290
rotifer_0.06_2x_30.hist	99178740	779525	77767	31246	17208	10678	6885	3381	1330	677	502	566	786	1297	670	212	121	49	27	66	125	204	473	137	7	2	0	0	11	163	101	29	10	0	0	0	0	0	8	53	16	5	2	0	0	0	0	0	0	18	101061659
