sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.001_8x_MiSeqv3L250R.hist	85977025	2999732	587813	229076	113669	71458	64540	43688	29442	33680	22487	11089	10168	16789	8686	4407	6990	9331	1773	3567	6736	2662	1220	2373	4449	2470	556	178	1103	3396	1497	444	176	19	3437	1724	494	268	52	1	474	2089	1108	414	68	21	8	1	988	1353	96599819
rotifer_0.0_2x_25.hist	85536427	3318630	600816	240910	117141	73914	82483	50336	20168	23071	26911	28528	10952	6053	4366	6317	10019	13374	6762	3680	2386	744	657	1276	2727	7668	1730	556	209	2930	2953	876	349	39	11	0	0	3917	3779	208	68	27	13	4	0	0	0	0	0	4925	99716832
rotifer_0.01_2x_novaseq_profR.hist	90641825	1942359	378575	154199	73266	45058	33832	30221	36024	18371	8893	6506	9044	14845	7680	2442	1407	1317	2772	6823	5899	1842	797	232	69	219	522	1391	4311	2154	637	188	74	7	1	0	0	58	4068	225	74	29	14	4	0	0	0	0	0	2607	99582902
rotifer_0.001_2x_novaseq_profR.hist	86167492	3134579	594561	227139	125158	77692	58167	28577	22745	26020	30351	28453	10922	6037	3123	4139	6564	8762	11690	6363	4126	1288	557	1082	2312	5380	1213	389	128	63	732	1464	6961	802	254	14	3	0	0	0	0	2273	1205	451	74	23	9	2	0	4062	99948119
rotifer_0.01_2x_MiSeqv3L250R.hist	90600987	1927840	378038	154262	73776	44838	28681	25619	38698	25885	12532	6179	2544	4200	5211	7539	11958	4981	791	429	277	190	905	1760	3760	5341	1205	387	128	63	17	4	0	0	3791	1484	425	231	45	1	0	0	0	0	0	0	0	2074	1044	625	98061831
rotifer_0.0_1x_HiSeq2500L150R.hist	88066821	3218292	695946	252558	142730	90037	93639	83645	40208	20505	9927	4894	4780	7892	9791	14167	22472	20821	3311	1801	1167	363	156	44	1	0	0	0	894	12520	7163	2127	850	97	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9164	98762246
rotifer_0.01_1x_20.hist	90865380	2366848	497020	177559	98004	62066	49994	44658	32725	16689	8079	3983	4380	7231	8971	12981	11654	4855	771	418	270	174	827	1608	3436	1908	429	137	44	21	3360	4134	1652	189	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5202	99692369
rotifer_0.0_4x_20.hist	86895064	3569070	651838	252256	134550	81792	59394	53055	46490	23709	16044	18129	18764	10371	5366	5715	9064	12099	6140	3342	2166	676	3069	5967	5072	2817	635	203	66	32	1764	3527	4087	470	148	8	1	0	0	3758	1435	587	310	115	18	5	1	0	0	3699	99263206
rotifer_0.0_4x_23.hist	85735235	3391190	605476	246690	117340	74019	72632	63940	25175	21101	24613	27812	10937	6045	6594	9542	14242	5933	951	2340	4419	6554	2839	3941	2357	1308	294	93	469	6569	1945	577	229	25	7	1205	2605	1420	283	14	621	1691	897	335	54	17	6	1	0	3156	99446868
rotifer_0.001_4x_20.hist	87450063	3305012	616120	238377	127117	77260	59547	53192	26277	30060	25661	12654	8756	14457	17937	5706	3288	1989	4187	10135	6573	2053	888	345	736	2356	5608	3271	1089	543	160	46	17	1	7600	474	135	72	13	0	0	1338	1785	668	110	35	15	4	0	3080	99094776
rotifer_0.01_2x_HiSeq2500L150R.hist	92063550	2169212	459266	168077	93716	58574	66542	32692	12871	9629	11231	12690	17642	12710	6576	2091	1204	500	1053	2592	4896	8014	3472	1014	58	31	6	0	0	0	5190	1541	615	70	21	0	0	0	0	1970	955	390	206	76	11	2	0	0	0	2680	99408029
rotifer_0.0_2x_novaseq_profR.hist	85612171	3350324	622631	239852	129515	79387	41689	37240	56250	33952	16437	8105	7339	12117	15033	15710	9055	3772	837	2060	3890	6368	7004	2048	119	65	13	3	3021	7039	2084	618	246	27	7	0	0	0	5178	1358	451	184	96	35	4	0	0	0	0	4653	100157894
rotifer_0.001_8x_23.hist	85947813	2991638	592183	229796	115032	72177	56140	50148	35550	21455	25026	13932	11804	14611	7559	4728	7498	10009	1813	3442	6501	4224	1829	662	1414	4526	2037	655	217	691	4046	1201	479	54	265	3131	899	489	96	4	85	2083	1104	413	67	21	8	4	1638	982	98733430
rotifer_0.01_2x_20.hist	91554241	2242062	475502	171400	95962	60285	65144	32671	12863	10598	12361	13967	18485	10217	5286	1681	1229	1640	3452	8392	5442	1699	735	214	11	5	0	0	5638	2818	834	246	97	10	2	0	0	0	0	1841	1431	585	309	115	18	5	1	0	0	2295	99978867
rotifer_0.0_8x_novaseq_profR.hist	85366203	3133785	611121	237834	118802	74638	62009	49459	30979	33844	16884	19078	13963	8651	10733	10514	6060	3825	8052	4383	2842	2990	3763	1868	3992	2216	499	253	3802	1900	562	890	355	255	4663	290	82	44	7	2317	888	362	191	715	644	213	94	30	9	2385	99555645
rotifer_0.001_8x_25.hist	85935974	2984154	581941	227708	112258	70624	61274	44269	32237	32731	15847	16307	17063	9431	6822	9871	5985	3693	7775	4232	2744	4380	4134	1208	541	1731	4120	2306	767	382	686	1371	2995	344	108	267	1716	935	186	918	1562	639	338	125	19	1104	494	163	53	1524	99265083
rotifer_0.0_2x_20.hist	86636954	3631861	696793	257799	145037	91099	103971	53439	21040	15241	17777	20087	27927	17817	9218	2932	1689	1338	2817	6934	13098	7055	3056	893	51	27	5	0	7998	3998	1183	350	139	15	3	0	0	0	3591	2657	884	361	190	70	10	2	0	0	0	4763	99859398
rotifer_0.01_8x_MiSeqv3L250R.hist	90390334	2129787	414805	160504	79903	50096	45237	25626	29804	15199	11526	13023	10533	5821	5891	6908	3981	1657	1891	4654	4044	1263	687	1336	2855	1585	370	986	1966	982	290	85	452	1355	1613	99	27	494	328	17	1144	467	247	91	14	3	0	599	961	575	98021619
rotifer_0.001_2x_23.hist	86257001	3295986	616711	236228	128653	79293	49869	38109	26428	30233	35265	17391	6675	5806	7203	10422	14178	5906	938	2116	3997	6543	4594	1343	258	827	1968	5248	1748	873	257	75	29	2	0	6434	1960	1068	212	10	2	0	0	0	0	0	0	0	0	5245	99709109
rotifer_0.0_8x_20.hist	85625926	3250384	616890	243401	119421	75210	80633	39615	29028	33207	26849	13240	9539	15750	11686	4813	7633	8010	1718	4228	7985	3371	1460	1080	2307	6003	1354	435	144	919	3802	1128	450	50	2941	182	51	302	3297	182	59	23	11	1201	1384	460	205	67	21	1648	97653221
rotifer_0.01_2x_25.hist	90491006	2118243	444295	162009	90449	56573	54325	26690	15698	17958	20947	11436	4389	4989	6190	8956	6720	2799	444	538	1015	1661	7889	2307	134	73	15	4	2904	3005	889	263	104	11	2	0	0	0	2735	1065	354	144	75	27	3	0	0	0	0	2606	99796667
rotifer_0.001_1x_25.hist	85726473	3175532	595143	225695	126376	79174	107182	52659	20733	10573	10120	11435	15897	26248	16263	5173	2981	1241	1332	3279	6194	10140	4393	1284	74	40	8	1	0	0	476	952	13190	1520	482	29	7	3	0	0	0	0	0	0	0	0	0	0	0	7079	98667375
rotifer_0.01_4x_23.hist	90590935	2295957	409555	164428	78240	49392	52972	37321	15264	16159	16041	18125	6957	3845	3664	5301	8408	5947	945	513	775	1268	6022	1976	115	312	742	1978	2479	1238	366	107	42	118	3051	189	53	28	4	0	0	0	1879	957	158	51	22	6	1	1204	99847400
rotifer_0.001_1x_HiSeq2500L150R.hist	90707710	3679657	787851	283263	147362	93997	59720	53347	80580	48994	23721	11697	4490	2481	1590	2300	3648	4869	10250	18843	12222	3818	1653	482	27	14	2	0	0	0	0	0	13168	1518	482	29	7	3	0	0	0	0	0	0	0	0	0	0	0	9261	102441350
rotifer_0.0_8x_25.hist	85403227	3106777	612435	237452	119744	74690	61173	54644	27898	31915	25537	12593	15072	12635	6548	9475	8563	3567	4509	5550	3599	4577	4333	1267	1169	3742	1874	602	2838	1818	537	158	1230	3689	1173	72	19	9	888	2334	777	317	167	61	1140	744	332	109	35	1356	99222641
rotifer_0.0_4x_novaseq_profR.hist	85469154	3294516	601695	241773	116562	73630	79344	57193	22519	21312	24859	25479	9781	10072	12496	6788	3912	4908	10332	5624	3647	1138	1151	2237	4779	3760	848	272	126	1776	4580	1359	542	61	18	0	919	4369	872	47	14	5	1	0	1401	1464	655	217	71	1140	99935734
rotifer_0.01_4x_HiSeq2500L150R.hist	92565399	2615635	491403	181325	100783	62876	56234	27628	13802	15788	18416	20593	7905	4369	2644	3825	6066	8097	4052	2205	1429	445	1425	2769	3792	2106	474	151	49	161	3442	1021	407	46	13	0	540	2417	482	25	7	2	0	1344	223	73	31	9	2	1614	100477663
rotifer_0.001_4x_HiSeq2500L150R.hist	88772932	3601171	684271	254999	141517	88214	65969	32410	28250	32317	34958	17239	6617	6825	8467	12252	11355	4730	1183	2911	5498	8262	3579	1046	260	831	1978	5274	2544	1271	375	110	43	3	2727	3026	869	473	93	4	1320	539	285	106	16	4	1186	2282	759	454	99906115
rotifer_0.0_1x_25.hist	84212714	3373536	483131	206570	114453	71277	103395	50798	20001	10199	9351	10566	14689	24254	21752	6920	3988	1660	263	550	1038	1699	8070	15691	922	511	114	35	10	4	0	0	1602	4805	5346	333	94	50	9	0	0	0	0	0	0	0	0	0	0	8133	97738401
rotifer_0.01_8x_novaseq_profR.hist	90412167	2095576	412306	158631	80529	49934	40996	36621	21684	15810	15761	7970	11080	6938	5005	7242	4844	2017	3084	3748	2430	758	1424	2767	2060	1143	265	706	2112	1055	311	91	842	1910	606	36	9	4	1850	279	92	36	18	822	486	161	71	22	6	1074	99855103
rotifer_0.01_4x_novaseq_profR.hist	90504686	2104664	414094	160464	79688	49692	44364	39628	15602	16016	18681	11742	4507	7062	8761	6564	3783	1575	1631	4014	5137	1604	694	410	875	2801	2656	854	283	140	480	959	2694	309	97	5	0	0	2702	244	80	32	16	5	0	543	242	79	25	1658	100034770
rotifer_0.01_2x_23.hist	90617324	2107283	444717	161836	91082	57222	66272	39052	15376	9754	11377	12855	15958	8821	4563	1722	2730	3644	7671	4252	2757	860	371	540	1153	3689	2048	658	218	108	31	8	853	2559	1528	94	26	13	1	0	1585	648	343	127	20	5	1	0	0	2260	99552998
rotifer_0.0_8x_23.hist	85437078	3143489	618051	239932	120040	75309	57896	45923	40185	20493	23789	22791	8749	9945	12338	9007	5191	4805	7876	4287	2780	1556	7391	2735	273	875	2081	4128	1375	686	202	59	4873	888	281	16	3	1613	2695	148	48	18	743	1590	264	87	38	11	2	2624	98720565
rotifer_0.0_8x_MiSeqv3L250R.hist	85339955	3203889	618055	241491	119446	75216	76843	37753	39390	29218	18939	18639	9900	16346	9166	4449	7056	9418	5251	2857	3089	5057	5103	1492	374	1198	2852	3929	1308	653	192	56	5102	817	259	15	3	3190	1003	54	17	6	2	1602	1118	371	165	54	17	1779	96664579
rotifer_0.0_8x_HiSeq2500L150R.hist	85814947	3423253	618661	249428	120100	75783	81425	40004	32983	37732	19252	13995	19457	11899	6156	6222	9869	8262	1629	4009	7572	2365	1970	3830	2900	1610	579	1544	3918	1958	579	171	76	227	5491	342	97	52	9	0	2002	1742	923	345	56	17	7	1	0	3199	96395468
rotifer_0.01_8x_25.hist	90322304	2058920	413228	158461	79734	49772	36854	32920	27548	14048	12670	14039	7606	5588	6933	6914	3984	1659	2331	4727	3065	956	1014	1972	2197	1220	515	1373	1169	583	1638	1030	411	46	13	1338	902	491	97	4	337	819	433	161	25	318	363	120	39	1023	99588385
rotifer_0.01_1x_novaseq_profR.hist	89798634	1730742	332683	138939	71765	42581	24770	22126	33420	24888	12049	5941	2280	3328	4128	5973	9473	12646	2513	1367	885	275	392	761	1625	5201	1173	376	124	61	17	4	487	1460	4675	291	82	44	7	0	0	0	0	0	0	0	0	0	0	4464	97476606
rotifer_0.01_1x_25.hist	89922921	1746314	321550	135865	72732	44325	48262	23710	9335	4759	5377	6075	8446	13945	17301	7573	4365	1817	288	155	189	308	1465	2847	4197	2330	525	168	55	26	6	1	987	2960	3649	227	64	34	5	0	0	0	0	0	0	0	0	0	0	4254	97583565
rotifer_0.01_1x_23.hist	90724289	2264005	474434	171129	95904	60373	61746	42005	16538	8433	9836	11114	15451	15632	8088	2572	1481	616	789	1942	3668	6005	5284	1545	89	48	10	2	0	0	0	0	5724	3015	958	58	15	7	0	0	0	0	0	0	0	0	0	0	0	4627	99717821
rotifer_0.01_1x_HiSeq2500L150R.hist	93133121	2535803	503236	201449	89753	54415	14119	12612	19049	21792	25418	28722	11026	6094	3152	1002	1508	2012	4235	7105	4608	1439	622	181	9	4	0	0	8216	4107	1215	360	143	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6171	100666999
rotifer_0.0_2x_HiSeq2500L150R.hist	87877027	3825706	738147	270818	152870	96193	100732	68109	26816	13675	15009	16959	23578	20714	10718	3409	3155	4211	8865	4825	3129	1156	5493	10680	1313	728	163	51	16	7	1	0	8167	4054	1289	79	21	10	1	0	0	0	0	0	0	0	4696	2056	684	409	100181887
rotifer_0.001_1x_20.hist	87229913	2674133	576495	231141	103614	65133	37173	33205	50156	47268	22885	11285	4331	6290	7803	11291	6508	2710	4857	11956	10109	3158	1367	399	22	11	1	0	0	0	1522	3043	11381	1312	416	25	6	2	0	0	0	0	0	0	0	0	0	0	0	8035	98000115
rotifer_0.0_4x_25.hist	85539826	3275742	608517	242732	116391	73666	73716	55224	27093	30993	23750	12297	17095	12607	6523	7192	11407	4752	1411	3473	6559	6707	2905	849	696	2228	5301	2112	703	350	102	29	1261	3784	2237	138	38	20	3	1236	2339	957	507	189	30	9	3	0	636	2989	99671133
rotifer_0.0_1x_MiSeqv3L250R.hist	84414459	3197340	570345	218527	123452	77714	96826	81615	32134	16387	7933	4637	6445	10642	13203	19104	18003	7500	1192	648	419	477	2269	4410	8026	4458	1005	322	106	52	14	3	0	0	9959	621	177	95	18	0	0	0	0	0	0	0	0	0	0	7564	96971423
rotifer_0.001_4x_novaseq_profR.hist	86056903	3080648	593725	231444	115351	72423	60245	32775	49507	25247	16783	18964	12802	7945	9857	12141	6998	2915	1651	4064	7676	3481	1507	1996	4266	2500	563	180	279	3908	2589	768	306	34	9	0	4236	2463	491	26	7	2	0	0	905	1456	651	216	71	1094	99796251
rotifer_0.01_8x_HiSeq2500L150R.hist	90587578	2310010	419503	167618	80209	50529	57469	28234	18299	20934	14716	8718	11251	6218	4407	6376	7294	3038	1119	2755	5204	1625	703	661	1412	4380	988	317	104	51	1756	2178	870	99	30	0	0	2336	466	24	7	1	0	686	667	221	98	31	9	1415	97885164
rotifer_0.001_1x_novaseq_profR.hist	86030496	2867556	526206	218772	111400	66363	33900	30282	45740	36880	17855	8804	7160	11822	14667	15941	9188	3827	607	409	771	1262	5996	11659	684	379	84	26	7	2	0	0	2174	6523	5127	319	90	48	8	0	0	0	0	0	0	0	0	0	0	6616	98155825
rotifer_0.01_8x_20.hist	90389406	2262680	413871	163462	79810	50141	49908	24519	31005	15811	10276	11611	12715	7028	3635	3838	6087	6270	996	1411	2665	3743	1621	1026	2192	1726	388	243	2514	1256	371	109	815	508	160	367	1743	950	189	9	2	0	857	793	131	42	18	5	0	1545	98751622
rotifer_0.0_2x_23.hist	85795751	3314298	614011	241078	126012	76140	46691	41708	62192	31717	15355	7572	8243	13610	16886	13249	7637	3181	505	1207	2279	3730	12879	3767	220	121	26	7	404	5665	3703	1099	438	49	14	0	0	0	6213	784	260	105	55	19	2	0	0	0	0	4260	99481424
rotifer_0.0_1x_novaseq_profR.hist	86177033	3343484	644139	248913	131060	78932	30116	26901	40634	46484	43697	21549	8272	4572	2364	3085	4892	6530	13747	10992	7129	2226	964	281	15	7	0	0	0	0	4582	9163	4262	490	155	8	1	0	0	0	0	0	0	0	0	0	0	0	0	8218	99749053
rotifer_0.001_4x_MiSeqv3L250R.hist	86358517	3213328	592176	232947	119700	73174	56610	50568	43691	22281	13454	15202	21134	13881	7182	3839	6089	8128	6591	3587	2326	1253	5954	6306	369	204	45	119	5071	2534	749	221	87	9	1	4799	1444	786	156	7	1	0	0	2373	906	301	134	43	13	2146	97882428
rotifer_0.01_4x_25.hist	90359486	2346591	400013	163177	77945	48752	47181	42145	16593	14025	16359	15441	5927	4640	5756	8328	7202	3000	585	1439	2717	4447	2402	702	260	832	1980	2004	667	332	97	27	2647	304	1952	121	33	17	2	0	659	1175	622	232	37	11	4	0	0	1820	100212021
rotifer_0.0_4x_MiSeqv3L250R.hist	85756990	3370408	602996	245443	116347	73582	69602	62174	33612	19920	23235	26255	10079	7358	9128	12345	7115	2963	2333	5743	10847	3388	1467	428	703	2251	5358	1896	631	314	1153	2306	3617	416	131	7	1	0	2761	2602	866	354	186	69	10	2	0	0	0	3812	97762659
rotifer_0.001_2x_HiSeq2500L150R.hist	88700893	3688305	732077	265721	150216	94834	87863	78486	34782	17738	8587	9538	13260	21893	23488	7472	4306	1793	572	1408	2659	4352	14412	4216	247	136	29	8	334	4683	1386	411	163	17	4	2907	3847	2097	418	22	6	1	0	0	0	0	0	0	0	6139	100609882
rotifer_0.001_2x_MiSeqv3L250R.hist	86346297	3162590	605372	231760	124983	76543	39841	35588	53756	32600	15783	7783	9203	15195	18852	5997	3456	1439	2409	5930	11200	3958	1714	500	28	14	2	0	8173	4617	1367	405	161	17	4	0	0	0	0	3977	2103	861	456	170	27	8	2	0	0	3576	97987228
rotifer_0.001_2x_20.hist	86885045	3531927	683115	251862	141305	88622	90539	44482	20498	23449	27351	25548	9807	5420	4888	7072	11217	14974	5334	2903	1882	587	391	760	1624	5197	8154	2625	874	436	128	37	13	0	0	0	4369	4149	828	45	14	4	1	0	0	0	0	0	0	5046	99672577
rotifer_0.001_8x_HiSeq2500L150R.hist	86346648	3241683	597782	239854	115108	72658	79135	42687	35057	22257	21844	24683	9475	7110	8821	11335	6533	3458	7279	4906	3181	1049	3107	6040	2363	1312	295	94	1726	4541	1344	398	158	17	1145	2721	781	425	84	3	851	1801	955	357	58	18	7	777	258	1830	96536681
rotifer_0.001_8x_novaseq_profR.hist	85865700	3017072	589948	228920	115168	71943	53541	47826	37766	20315	23696	15487	11134	14987	7754	4470	7089	9463	3141	2884	5446	4215	1825	1746	3418	1898	586	1563	3191	1594	471	139	1033	3098	984	60	16	235	3104	171	56	22	10	1420	798	265	117	38	11	1985	99587080
rotifer_0.01_1x_MiSeqv3L250R.hist	89778971	2694562	343734	146331	82017	51410	76488	51499	20276	10340	5005	2826	3929	6486	8047	11643	16067	6693	1063	578	374	115	49	13	0	0	0	0	679	9511	2817	836	333	37	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5195	99595490
rotifer_0.001_8x_20.hist	86189909	3092541	596910	233694	115552	72675	73894	36304	31720	35640	17255	12776	17762	9818	5086	7359	11672	6123	1642	4041	7633	4036	1748	767	1639	5246	1183	380	1378	2799	828	245	974	2921	928	57	15	7	3205	701	232	94	49	109	1575	524	233	76	24	1843	97696274
rotifer_0.001_4x_25.hist	86253852	3030711	593144	229300	117225	72513	64905	57978	22827	24170	28193	19495	7483	8388	10406	12514	7212	3004	1351	3325	6281	7047	3052	892	443	1418	3374	1178	391	1496	4043	1200	479	54	16	0	3384	1845	368	19	5	1	0	2173	560	185	82	26	7	2258	99520226
rotifer_0.0_1x_20.hist	89725347	4051377	911944	317613	165751	106341	44869	40080	60541	69258	33532	16536	6347	3508	1814	2066	3277	4374	9208	19543	12675	3960	1715	500	28	14	2	0	0	0	6679	7428	2970	341	107	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9840	104472475
rotifer_0.001_2x_30.hist	85926464	3033382	614346	229467	127193	79228	64508	31693	24195	27678	32285	21376	8206	4535	5567	8055	12777	12262	1949	1060	686	720	3420	6649	5364	2979	671	215	70	34	521	1041	5462	629	199	11	2	0	2638	2324	773	316	166	61	9	2	0	0	0	4151	100073208
rotifer_0.001_2x_17.hist	90038957	3682968	750051	271095	152367	96373	84179	75195	53001	27030	13086	6452	4975	8214	10191	14746	23389	10279	1634	888	575	178	416	809	1728	5529	6630	2134	710	354	103	29	10	0	9231	1029	294	159	30	0	0	0	0	0	0	0	0	0	0	6994	100999682
rotifer_0.0_8x_17.hist	86187040	3452627	643771	256848	126005	79501	80637	39617	30035	34360	29039	14320	7710	12730	15794	8388	4834	2232	4699	9758	6328	1976	855	931	1989	6365	1436	461	152	75	4096	2648	1058	121	37	1	1690	3386	676	36	11	3	0	0	0	0	0	0	0	34289	86818432
rotifer_0.001_4x_17.hist	90255354	3867840	703026	266110	144996	89391	52245	26475	39990	45748	22149	10922	7404	12224	15166	10251	5908	2461	2468	6074	11472	3584	1552	453	443	1418	3375	5953	1983	990	292	85	33	2	0	3406	2620	1428	284	14	3	670	1358	508	83	26	11	2	0	3783	101335854
rotifer_0.001_8x_17.hist	86562986	3438507	611124	249295	119388	75617	76764	55841	21986	25151	29337	18104	6949	10446	12960	9748	5618	2340	4681	8704	5645	1763	763	1357	2899	6537	1475	474	157	77	2003	3246	1297	148	46	1	844	4067	812	44	13	4	1	0	0	0	0	0	0	33456	87119000
rotifer_0.0_1x_17.hist	91955591	5088935	1128411	389098	196641	126730	35768	31950	48260	55209	55772	27504	10558	5835	3018	3753	5952	7945	16725	10471	6791	2121	918	267	14	7	0	0	1025	14353	4746	1409	562	63	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12522	106237063
rotifer_0.01_2x_30.hist	90641550	2149664	424641	163626	79779	50437	51284	45810	22812	11633	7443	8410	11691	16363	8466	2692	1551	645	1100	2708	5115	5724	2479	724	41	67	159	424	3513	1755	519	153	60	5	2643	164	46	24	3	195	1771	725	383	142	22	6	1	0	0	2209	100554662
rotifer_0.001_1x_17.hist	86560295	3177620	464119	199099	111361	69723	119619	77134	30370	15487	7497	3696	3789	6255	7760	11228	17809	23774	3781	2057	1333	415	179	51	2	0	0	0	110	1544	13852	4114	1644	188	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7492	95398544
rotifer_0.01_4x_30.hist	90154355	2242772	410141	162490	78309	49371	54605	26827	20483	23431	14612	7205	5083	8392	10411	6320	3642	1516	1456	3585	5335	1666	721	250	534	1710	4069	1309	435	216	722	213	361	1083	2184	135	37	19	2	0	1516	763	404	150	24	7	2	0	0	2124	100465954
rotifer_0.001_4x_30.hist	85831975	3150884	570951	231290	109815	69473	70936	53468	21052	23492	27402	21655	8313	7400	9180	13284	8760	3649	1213	2986	5640	5929	2568	750	1602	3294	826	2202	2694	1346	686	1372	928	106	32	3918	1125	613	121	5	0	0	265	3016	501	166	73	23	6	1886	100313505
rotifer_0.01_8x_30.hist	90368031	2039266	411780	157174	80438	49709	47615	27528	27718	14135	12795	14457	5900	6507	8072	5940	3423	2062	4340	3024	1960	766	3638	1063	705	2255	1903	611	202	1281	1197	354	334	1001	815	453	647	351	69	825	274	111	338	1000	165	54	23	6	458	957	100169112
rotifer_0.01_1x_30.hist	90485650	1884653	406472	148919	84087	52919	63698	55837	21985	11211	5427	3494	4856	8018	9947	11734	6763	2817	447	242	156	219	1041	2024	4325	5714	1289	414	137	67	19	4	0	0	5153	321	91	48	8	0	0	0	0	0	0	0	0	0	0	4682	98570748
rotifer_0.0_1x_30.hist	84108250	2955321	536929	220762	108371	66357	43442	38805	58615	40915	19809	9768	4116	6796	8431	12199	16198	6748	1072	642	1213	1984	9427	7852	460	255	56	17	4	1	0	0	2836	8509	2706	168	47	24	3	0	0	0	0	0	0	0	0	0	0	7311	96680253
rotifer_0.0_2x_30.hist	85424561	3143028	586888	239160	113830	70504	47314	42264	63839	37467	18139	8945	5470	9031	11204	16212	13406	5585	887	482	577	944	4485	8720	4742	2633	593	190	62	30	7	1	4517	3904	1241	76	21	10	1	2328	1333	545	288	107	16	4	1	0	0	4963	99958226
rotifer_0.001_1x_30.hist	86360978	3510624	714299	257135	143681	91062	72827	65054	52040	26539	12848	6335	6121	10106	12538	18143	15118	6298	1000	543	351	493	2344	4558	8199	4554	1027	329	108	53	14	3	0	0	10828	675	193	104	19	0	0	0	0	0	0	0	0	0	0	6944	100164468
rotifer_0.0_8x_30.hist	85441157	3058605	607808	234642	119255	74372	58280	52060	29138	33333	23314	11497	13303	15681	8113	5771	9154	6927	5044	2745	3234	5295	3840	1122	1236	3954	2749	884	293	777	3852	1143	456	51	1154	2334	670	364	71	581	1561	638	338	400	950	315	140	45	14	2099	100049792
