"","species","sim_coverage","error_prof","dist_from_ref","coverage","error_rate","genome_length","read_length","version","variation"
"3384","moss","8x","novaseq-profR.dat","0.01","8.04259110431509","0.000877107846507741","103988015","150","gen-0.0","err6"
"3385","rotifer","1x","20.dat","0.0","1.0010079085482","0.00984693186604879","101125688","150","gen-0.0","err6"
"3386","rotifer","1x","20.dat","0.001","1.00133548160185","0.00981691432510678","101125688","150","gen-0.0","err6"
"3387","rotifer","1x","20.dat","0.01","1.00133548160185","0.00984881089227485","101125688","150","gen-0.0","err6"
"3388","rotifer","1x","23.dat","0.0","1.00117094719134","0.00489938782401911","101125687","150","gen-0.0","err6"
"3389","rotifer","1x","23.dat","0.001","1.00119787100397","0.00489475302258058","101125688","150","gen-0.0","err6"
"3390","rotifer","1x","23.dat","0.01","1.00123227365344","0.00482302764417208","101125688","150","gen-0.0","err6"
"3391","rotifer","1x","25.dat","0.0","1.00154339326603","0.00308369517542095","101125688","150","gen-0.0","err6"
"3392","rotifer","1x","25.dat","0.001","1.00151796522077","0.00304422310883323","101125688","150","gen-0.0","err6"
"3393","rotifer","1x","25.dat","0.01","1.00130556625448","0.00296710351452634","101125688","150","gen-0.0","err6"
"3394","rotifer","1x","HiSeq2500L150R.dat","0.0","1.00106773924293","0.015450491201051","101125687","150","gen-0.0","err6"
"3395","rotifer","1x","HiSeq2500L150R.dat","0.001","1.00145813452605","0.0154447163284464","101125687","150","gen-0.0","err6"
"3396","rotifer","1x","HiSeq2500L150R.dat","0.01","1.00200558538282","0.015693586826575","101125688","150","gen-0.0","err6"
"3397","rotifer","1x","MiSeqv3L250R.dat","0.0","1.00189489859757","0.0103724592248277","101125688","150","gen-0.0","err6"
"3398","rotifer","1x","MiSeqv3L250R.dat","0.001","1.00129360011554","0.0103925480645166","101125688","150","gen-0.0","err6"
"3399","rotifer","1x","MiSeqv3L250R.dat","0.01","1.00122180328186","0.0104301763626673","101125688","150","gen-0.0","err6"
"3400","rotifer","1x","novaseq-profR.dat","0.0","1.00139680806395","0.00238589452635596","101125688","150","gen-0.0","err6"
"3401","rotifer","1x","novaseq-profR.dat","0.001","1.00143569801552","0.00238727495780389","101125688","150","gen-0.0","err6"
"3402","rotifer","1x","novaseq-profR.dat","0.01","1.00138334615763","0.00224533863536935","101125687","150","gen-0.0","err6"
"3403","rotifer","2x","20.dat","0.0","2.00250493302582","0.00977363798757713","101125688","150","gen-0.0","err6"
"3404","rotifer","2x","20.dat","0.001","2.00307930769523","0.00981857770172545","101125688","150","gen-0.0","err6"
"3405","rotifer","2x","20.dat","0.01","2.00251390763003","0.00984189937291458","101125687","150","gen-0.0","err6"
"3406","rotifer","2x","23.dat","0.0","2.00293122672577","0.00489875170468068","101125688","150","gen-0.0","err6"
"3407","rotifer","2x","23.dat","0.001","2.00196196947115","0.00491221226145566","101125688","150","gen-0.0","err6"
"3408","rotifer","2x","23.dat","0.01","2.00328721935941","0.0049276686136861","101125688","150","gen-0.0","err6"
"3409","rotifer","2x","25.dat","0.0","2.00300601509418","0.00307753571541092","101125688","150","gen-0.0","err6"
"3410","rotifer","2x","25.dat","0.001","2.00303742620892","0.00297069801094174","101125688","150","gen-0.0","err6"
"3411","rotifer","2x","25.dat","0.01","2.00332910084573","0.0030868572234144","101125688","150","gen-0.0","err6"
"3412","rotifer","2x","HiSeq2500L150R.dat","0.0","2.00271583622475","0.015375569130973","101125688","150","gen-0.0","err6"
"3413","rotifer","2x","HiSeq2500L150R.dat","0.001","2.0028354976142","0.015395471528828","101125688","150","gen-0.0","err6"
"3414","rotifer","2x","HiSeq2500L150R.dat","0.01","2.00259467906792","0.0155410350052548","101125687","150","gen-0.0","err6"
"3415","rotifer","2x","MiSeqv3L250R.dat","0.0","2.00380176333409","0.0103258821871438","101125688","150","gen-0.0","err6"
"3416","rotifer","2x","MiSeqv3L250R.dat","0.001","2.00226411447954","0.0103532570951117","101125688","150","gen-0.0","err6"
"3417","rotifer","2x","MiSeqv3L250R.dat","0.01","2.00276968385","0.0103916673479614","101125687","150","gen-0.0","err6"
"3418","rotifer","2x","novaseq-profR.dat","0.0","2.00225962717743","0.00239268449637409","101125688","150","gen-0.0","err6"
"3419","rotifer","2x","novaseq-profR.dat","0.001","2.00271434045738","0.00229723919304825","101125688","150","gen-0.0","err6"
"3420","rotifer","2x","novaseq-profR.dat","0.01","2.00314063415733","0.00240462125114072","101125688","150","gen-0.0","err6"
"3421","rotifer","4x","20.dat","0.0","4.00476904750536","0.00983406525308517","101125688","150","gen-0.0","err6"
"3422","rotifer","4x","20.dat","0.001","4.00584300847576","0.00984890185898968","101125688","150","gen-0.0","err6"
"3423","rotifer","4x","20.dat","0.01","4.00430685538857","0.00991929068641029","101125688","150","gen-0.0","err6"
"3424","rotifer","4x","23.dat","0.0","4.00574727936419","0.00489933586106839","101125688","150","gen-0.0","err6"
"3425","rotifer","4x","23.dat","0.001","4.0046164792338","0.00480803727009382","101125688","150","gen-0.0","err6"
"3426","rotifer","4x","23.dat","0.01","4.00490516233587","0.00497790671201537","101125688","150","gen-0.0","err6"
"3427","rotifer","4x","25.dat","0.0","4.0063919550999","0.00304649206148633","101125688","150","gen-0.0","err6"
"3428","rotifer","4x","25.dat","0.001","4.00570689364525","0.00306162521023023","101125688","150","gen-0.0","err6"
"3429","rotifer","4x","25.dat","0.01","4.00652208686094","0.00314598476443073","101125688","150","gen-0.0","err6"
"3430","rotifer","4x","HiSeq2500L150R.dat","0.0","4.00542118961318","0.0155159602656521","101125688","150","gen-0.0","err6"
"3431","rotifer","4x","HiSeq2500L150R.dat","0.001","4.00571736401683","0.0155127610944912","101125688","150","gen-0.0","err6"
"3432","rotifer","4x","HiSeq2500L150R.dat","0.01","4.00530154068845","0.0147490407442697","101125688","150","gen-0.0","err6"
"3433","rotifer","4x","MiSeqv3L250R.dat","0.0","4.00561565183578","0.0103551364822725","101125688","150","gen-0.0","err6"
"3434","rotifer","4x","MiSeqv3L250R.dat","0.001","4.00531649836214","0.0102393831914647","101125688","150","gen-0.0","err6"
"3435","rotifer","4x","MiSeqv3L250R.dat","0.01","4.00477353480746","0.0104468046770785","101125687","150","gen-0.0","err6"
"3436","rotifer","4x","novaseq-profR.dat","0.0","4.00587292382312","0.00238278630788025","101125688","150","gen-0.0","err6"
"3437","rotifer","4x","novaseq-profR.dat","0.001","4.00507567981585","0.00225034572670069","101125688","150","gen-0.0","err6"
"3438","rotifer","4x","novaseq-profR.dat","0.01","4.00556778728","0.00244711973980694","101125688","150","gen-0.0","err6"
"3439","rotifer","8x","20.dat","0.0","8.01111463381685","0.00982064087554635","101125688","150","gen-0.0","err6"
"3440","rotifer","8x","20.dat","0.001","8.01115615382604","0.00972421881578267","101125688","150","gen-0.0","err6"
"3441","rotifer","8x","20.dat","0.01","8.01147810528733","0.00898420587392024","101125688","150","gen-0.0","err6"
"3442","rotifer","8x","23.dat","0.0","8.01161272435047","0.00488139655768904","101125688","150","gen-0.0","err6"
"3443","rotifer","8x","23.dat","0.001","8.01136293119998","0.00475025671706464","101125687","150","gen-0.0","err6"
"3444","rotifer","8x","23.dat","0.01","8.01128365552946","0.00491186952000711","101125688","150","gen-0.0","err6"
"3445","rotifer","8x","25.dat","0.0","8.01013490619065","0.00301868866947619","101125688","150","gen-0.0","err6"
"3446","rotifer","8x","25.dat","0.001","8.01020670302432","0.00289482125692131","101125688","150","gen-0.0","err6"
"3447","rotifer","8x","25.dat","0.01","8.0102829871601","0.00307384992514992","101125688","150","gen-0.0","err6"
"3448","rotifer","8x","HiSeq2500L150R.dat","0.0","8.0114182745926","0.01549730493023","101125687","150","gen-0.0","err6"
"3449","rotifer","8x","HiSeq2500L150R.dat","0.001","8.00872738909713","0.0154418557776902","101125688","150","gen-0.0","err6"
"3450","rotifer","8x","HiSeq2500L150R.dat","0.01","8.01055072951902","0.0150513886045621","101125688","150","gen-0.0","err6"
"3451","rotifer","8x","MiSeqv3L250R.dat","0.0","8.00987912997068","0.0103273345692648","101125688","150","gen-0.0","err6"
"3452","rotifer","8x","MiSeqv3L250R.dat","0.001","8.01088277741004","0.0102736193578836","101125687","150","gen-0.0","err6"
"3453","rotifer","8x","MiSeqv3L250R.dat","0.01","8.01095009940634","0.00951094524243001","101125688","150","gen-0.0","err6"
"3454","rotifer","8x","novaseq-profR.dat","0.0","8.0108528745274","0.00232940120496172","101125688","150","gen-0.0","err6"
"3455","rotifer","8x","novaseq-profR.dat","0.001","8.01015883846854","0.00219521269301004","101125688","150","gen-0.0","err6"
"3456","rotifer","8x","novaseq-profR.dat","0.01","8.01182213178203","0.00238167278772317","101125688","150","gen-0.0","err6"
"3457","club-moss","1x","20.dat","0.0","1.83265051763267","0.0132054187444048","114254905","150","noref","def"
"3458","club-moss","1x","20.dat","0.001","1.80229897783212","0.0131790005816976","116171036","150","noref","def"
"3459","club-moss","1x","20.dat","0.01","1.57530593774769","0.0129192682471209","132938594","150","noref","def"
"3460","club-moss","1x","23.dat","0.0","1.71740019609546","0.00768456510384186","121920761","150","noref","def"
"3461","club-moss","1x","23.dat","0.001","1.67643187092355","0.00758790771777917","124908809","150","noref","def"
"3462","club-moss","1x","23.dat","0.01","1.47143002181153","0.00730416628885333","142288883","150","noref","def"
"3463","club-moss","1x","25.dat","0.0","1.67268046534975","0.00552575113767462","125209838","150","noref","def"
"3464","club-moss","1x","25.dat","0.001","1.63998480657566","0.00548224268691211","127677868","150","noref","def"
"3465","club-moss","1x","25.dat","0.01","1.43002854548255","0.00516258183582907","146427293","150","noref","def"
"3466","club-moss","1x","HiSeq2500L150R.dat","0.0","1.98669707183905","0.0194191650025779","105406578","150","noref","def"
"3467","club-moss","1x","HiSeq2500L150R.dat","0.001","1.94693781902225","0.0194129089346603","107541651","150","noref","def"
"3468","club-moss","1x","HiSeq2500L150R.dat","0.01","1.71110682998302","0.0192569598083188","122386859","150","noref","def"
"3469","club-moss","1x","MiSeqv3L250R.dat","0.0","1.89113860969038","0.0145488035915579","110728970","150","noref","def"
"3470","club-moss","1x","MiSeqv3L250R.dat","0.001","1.85523680212502","0.0145011394960932","112876645","150","noref","def"
"3471","club-moss","1x","MiSeqv3L250R.dat","0.01","1.5961174614882","0.013924928160979","131199259","150","noref","def"
"3472","club-moss","1x","novaseq-profR.dat","0.0","1.64755261715062","0.00463313154248146","127098742","150","noref","def"
"3473","club-moss","1x","novaseq-profR.dat","0.001","1.6219346934149","0.00465754132963458","129114338","150","noref","def"
"3474","club-moss","1x","novaseq-profR.dat","0.01","1.41091078078831","0.00432309763679217","148441179","150","noref","def"
"3475","club-moss","2x","20.dat","0.0","2.91334906075804","0.0124135056136894","143759387","150","noref","def"
"3476","club-moss","2x","20.dat","0.001","2.85576773343405","0.0123164085391453","146661740","150","noref","def"
"3477","club-moss","2x","20.dat","0.01","2.52377001899698","0.0116438123445878","165961918","150","noref","def"
"3478","club-moss","2x","23.dat","0.0","2.75165341123805","0.00688073759779262","152197238","150","noref","def"
"3479","club-moss","2x","23.dat","0.001","2.6998544489722","0.00675713652272036","155103207","150","noref","def"
"3480","club-moss","2x","23.dat","0.01","2.42243284014055","0.00622884323652884","172880032","150","noref","def"
"3481","club-moss","2x","25.dat","0.0","2.68670644137853","0.00465497826244632","155872430","150","noref","def"
"3482","club-moss","2x","25.dat","0.001","2.63881207434767","0.00458218773010555","158703172","150","noref","def"
"3483","club-moss","2x","25.dat","0.01","2.37762200143142","0.00413953714503024","176108387","150","noref","def"
"3484","club-moss","2x","HiSeq2500L150R.dat","0.0","3.07086823595633","0.018372792705031","136385543","150","noref","def"
"3485","club-moss","2x","HiSeq2500L150R.dat","0.001","3.01794617894437","0.0183104908489482","138761934","150","noref","def"
"3486","club-moss","2x","HiSeq2500L150R.dat","0.01","2.63990560820896","0.0176406533143622","158641271","150","noref","def"
"3487","club-moss","2x","MiSeqv3L250R.dat","0.0","3.02449502020379","0.013788615006028","138485683","150","noref","def"
"3488","club-moss","2x","MiSeqv3L250R.dat","0.001","2.96136736694059","0.0136785095215335","141428801","150","noref","def"
"3489","club-moss","2x","MiSeqv3L250R.dat","0.01","2.5924473769881","0.0127887816977114","161528434","150","noref","def"
"3490","club-moss","2x","novaseq-profR.dat","0.0","2.66147855929827","0.00377548861108745","157366467","150","noref","def"
"3491","club-moss","2x","novaseq-profR.dat","0.001","2.6161052891145","0.00371258056577817","160122169","150","noref","def"
"3492","club-moss","2x","novaseq-profR.dat","0.01","2.35209184577478","0.00329596946557464","178065182","150","noref","def"
"3493","club-moss","4x","20.dat","0.0","4.85135150341785","0.0143465942729996","172662065","150","noref","def"
"3494","club-moss","4x","20.dat","0.001","4.79227230060151","0.014042784732561","174781965","150","noref","def"
"3495","club-moss","4x","20.dat","0.01","4.43302011724456","0.012396284294253","188946680","150","noref","def"
"3496","club-moss","4x","23.dat","0.0","4.631058891222","0.00801187531045744","180873188","150","noref","def"
"3497","club-moss","4x","23.dat","0.001","4.58556612618799","0.00780027390643578","182665626","150","noref","def"
"3498","club-moss","4x","23.dat","0.01","4.32873705342254","0.00658118852969869","193469568","150","noref","def"
"3499","club-moss","4x","25.dat","0.0","4.86184892539113","0.00504690243690731","172265556","150","noref","def"
"3500","club-moss","4x","25.dat","0.001","4.79634797504212","0.00492521732724516","174621650","150","noref","def"
"3501","club-moss","4x","25.dat","0.01","4.26295381762887","0.00425773115822503","196490659","150","noref","def"
"3502","club-moss","4x","HiSeq2500L150R.dat","0.0","5.04241135777294","0.0203673272244717","166106211","150","noref","def"
"3503","club-moss","4x","HiSeq2500L150R.dat","0.001","4.96177360986763","0.0200971228548308","168821253","150","noref","def"
"3504","club-moss","4x","HiSeq2500L150R.dat","0.01","4.52579872715801","0.0183907187584068","185093605","150","noref","def"
"3505","club-moss","4x","MiSeqv3L250R.dat","0.0","5.19648324673915","0.0157141069338183","161190337","150","noref","def"
"3506","club-moss","4x","MiSeqv3L250R.dat","0.001","5.1058809149208","0.0153995340169182","164040776","150","noref","def"
"3507","club-moss","4x","MiSeqv3L250R.dat","0.01","4.63124250867651","0.0134757056941507","180875456","150","noref","def"
"3508","club-moss","4x","novaseq-profR.dat","0.0","4.78768307496405","0.00405226676603609","174952282","150","noref","def"
"3509","club-moss","4x","novaseq-profR.dat","0.001","4.73484213272526","0.00393812144329531","176898588","150","noref","def"
"3510","club-moss","4x","novaseq-profR.dat","0.01","4.41069924297976","0.00332653161488627","189903108","150","noref","def"
"3511","club-moss","8x","20.dat","0.0","10.149024546949","0.0159170056813693","165060893","150","noref","def"
"3512","club-moss","8x","20.dat","0.001","9.96783383531029","0.0154854563324797","168060763","150","noref","def"
"3513","club-moss","8x","20.dat","0.01","9.0720745256251","0.0130061020733594","184649193","150","noref","def"
"3514","club-moss","8x","23.dat","0.0","9.44032657972259","0.00862549302714177","177450040","150","noref","def"
"3515","club-moss","8x","23.dat","0.001","9.32826629367747","0.00834590941933777","179592657","150","noref","def"
"3516","club-moss","8x","23.dat","0.01","8.71800810987478","0.00679467508143117","192146518","150","noref","def"
"3517","club-moss","8x","25.dat","0.0","9.02902300639908","0.00576743167433147","185535671","150","noref","def"
"3518","club-moss","8x","25.dat","0.001","8.95990486352456","0.00552622221263921","186971616","150","noref","def"
"3519","club-moss","8x","25.dat","0.01","8.52127040420244","0.00440374721536696","196579748","150","noref","def"
"3520","club-moss","8x","HiSeq2500L150R.dat","0.0",NA,NA,NA,"150","noref","def"
"3521","club-moss","8x","HiSeq2500L150R.dat","0.001",NA,NA,NA,"150","noref","def"
"3522","club-moss","8x","HiSeq2500L150R.dat","0.01","8.36902587111754","0.0269287160453481","200162954","150","noref","def"
"3523","club-moss","8x","MiSeqv3L250R.dat","0.0","10.6054280413303","0.017594500812715","157945748","150","noref","def"
"3524","club-moss","8x","MiSeqv3L250R.dat","0.001","10.3990954297925","0.0171003983000451","161099264","150","noref","def"
"3525","club-moss","8x","MiSeqv3L250R.dat","0.01","9.32201564147573","0.0142244785303917","179689031","150","noref","def"
"3526","club-moss","8x","novaseq-profR.dat","0.0","9.08403696742748","0.00448203704654693","184409498","150","noref","def"
"3527","club-moss","8x","novaseq-profR.dat","0.001","8.98378681178818","0.00431651899443475","186468588","150","noref","def"
"3528","club-moss","8x","novaseq-profR.dat","0.01","8.54306824020512","0.00343734215744984","196092087","150","noref","def"
"3529","moss","1x","20.dat","0.0","1.83098888935987","0.0154532039608281","57093132","150","noref","def"
"3530","moss","1x","20.dat","0.001","1.79155805530134","0.0151941235008475","58349033","150","noref","def"
"3531","moss","1x","20.dat","0.01","1.60142334671352","0.0140165391964701","65275596","150","noref","def"
"3532","moss","1x","23.dat","0.0","1.62937298930782","0.00910835059668658","64155977","150","noref","def"
"3533","moss","1x","23.dat","0.001","1.60704445512819","0.00903100332139706","65057065","150","noref","def"
"3534","moss","1x","23.dat","0.01","1.44612379209159","0.00797312419767149","72304908","150","noref","def"
"3535","moss","1x","25.dat","0.0","1.56191281211479","0.00665005931299056","66924694","150","noref","def"
"3536","moss","1x","25.dat","0.001","1.5428305641239","0.0065449591934883","67755480","150","noref","def"
"3537","moss","1x","25.dat","0.01","1.38232492692739","0.00557265689839181","75615100","150","noref","def"
"3538","moss","1x","HiSeq2500L150R.dat","0.0","2.08659061511654","0.0221423980664144","50094882","150","noref","def"
"3539","moss","1x","HiSeq2500L150R.dat","0.001","2.06386223505051","0.0220306272441058","50652491","150","noref","def"
"3540","moss","1x","HiSeq2500L150R.dat","0.01","1.79185197374687","0.0206963735402012","58342163","150","noref","def"
"3541","moss","1x","MiSeqv3L250R.dat","0.0","1.94693119255342","0.0171599908314638","53687412","150","noref","def"
"3542","moss","1x","MiSeqv3L250R.dat","0.001","1.87193725285226","0.0167154508960733","55843743","150","noref","def"
"3543","moss","1x","MiSeqv3L250R.dat","0.01","1.63590527926616","0.0151908664138646","63896006","150","noref","def"
"3544","moss","1x","novaseq-profR.dat","0.0","1.52993363344227","0.00563848158892788","68329805","150","noref","def"
"3545","moss","1x","novaseq-profR.dat","0.001","1.51145953202126","0.00554964425782911","69160075","150","noref","def"
"3546","moss","1x","novaseq-profR.dat","0.01","1.37035892819225","0.00477775698913097","76279126","150","noref","def"
"3547","moss","2x","20.dat","0.0","2.5591027208395","0.013522368835141","81718059","150","noref","def"
"3548","moss","2x","20.dat","0.001","2.54158612665273","0.0133527210381911","82254775","150","noref","def"
"3549","moss","2x","20.dat","0.01","2.404061068263","0.012215060831305","86964464","150","noref","def"
"3550","moss","2x","23.dat","0.0","2.42218189208167","0.00750154058178887","86321983","150","noref","def"
"3551","moss","2x","23.dat","0.001","2.41672823325765","0.00741235556467745","86510208","150","noref","def"
"3552","moss","2x","23.dat","0.01","2.30650271642263","0.00656587045372681","90648709","150","noref","def"
"3553","moss","2x","25.dat","0.0","2.35739724356394","0.00504243326716769","88684739","150","noref","def"
"3554","moss","2x","25.dat","0.001","2.35580932055517","0.00496581717268529","88741563","150","noref","def"
"3555","moss","2x","25.dat","0.01","2.2577733797599","0.00429925861189728","92597536","150","noref","def"
"3556","moss","2x","HiSeq2500L150R.dat","0.0","2.73791079165158","0.0197772555184649","76370370","150","noref","def"
"3557","moss","2x","HiSeq2500L150R.dat","0.001","2.71324705017303","0.0195962630377525","77048307","150","noref","def"
"3558","moss","2x","HiSeq2500L150R.dat","0.01","2.53116492548329","0.0183507962941647","82606040","150","noref","def"
"3559","moss","2x","MiSeqv3L250R.dat","0.0","2.72429303784193","0.0152855677983935","76748064","150","noref","def"
"3560","moss","2x","MiSeqv3L250R.dat","0.001","2.69296760842176","0.0150840726459035","77640091","150","noref","def"
"3561","moss","2x","MiSeqv3L250R.dat","0.01","2.48918117491864","0.0134921527617892","83987221","150","noref","def"
"3562","moss","2x","novaseq-profR.dat","0.0","2.33939931847499","0.00405930446021563","89368189","150","noref","def"
"3563","moss","2x","novaseq-profR.dat","0.001","2.32758465900592","0.00399450325017203","89828185","150","noref","def"
"3564","moss","2x","novaseq-profR.dat","0.01","2.23249552976643","0.0034301047431432","93645718","150","noref","def"
"3565","moss","4x","20.dat","0.0","4.35644076634034","0.0143599519205957","95980842","150","noref","def"
"3566","moss","4x","20.dat","0.001","4.34663564563278","0.0141098325234373","96201218","150","noref","def"
"3567","moss","4x","20.dat","0.01","4.29410876347958","0.0126535009758256","97387176","150","noref","def"
"3568","moss","4x","23.dat","0.0","4.30318341783521","0.00796125130953762","97179237","150","noref","def"
"3569","moss","4x","23.dat","0.001","4.29690039110908","0.00778952553229417","97329467","150","noref","def"
"3570","moss","4x","23.dat","0.01","4.23757767654096","0.00672540134090449","98679187","150","noref","def"
"3571","moss","4x","25.dat","0.0","4.23678576005657","0.00525422274439535","98696668","150","noref","def"
"3572","moss","4x","25.dat","0.001","4.2563482414851","0.00508711598604328","98239213","150","noref","def"
"3573","moss","4x","25.dat","0.01","4.18580057091022","0.00435299195705041","99904120","150","noref","def"
"3574","moss","4x","HiSeq2500L150R.dat","0.0","4.42870731179288","0.0204713010033902","94418681","150","noref","def"
"3575","moss","4x","HiSeq2500L150R.dat","0.001","4.41574541606674","0.0202483110370059","94688403","150","noref","def"
"3576","moss","4x","HiSeq2500L150R.dat","0.01","4.33463287724923","0.0187348395674807","96477688","150","noref","def"
"3577","moss","4x","MiSeqv3L250R.dat","0.0","4.79704333276357","0.0161610246373801","87164615","150","noref","def"
"3578","moss","4x","MiSeqv3L250R.dat","0.001","4.76765482057962","0.0157734467717433","87706066","150","noref","def"
"3579","moss","4x","MiSeqv3L250R.dat","0.01","4.52518976677832","0.0139094322790143","92414788","150","noref","def"
"3580","moss","4x","novaseq-profR.dat","0.0","4.24619221887532","0.00413264144200431","98475926","150","noref","def"
"3581","moss","4x","novaseq-profR.dat","0.001","4.22227063131547","0.004034283671985","99041014","150","noref","def"
"3582","moss","4x","novaseq-profR.dat","0.01","4.17054833909905","0.00342707508879903","100270352","150","noref","def"
"3583","moss","8x","20.dat","0.0","7.59316319605829","0.0265221146191389","110138926","150","noref","def"
"3584","moss","8x","20.dat","0.001","7.65851903323341","0.0259734077330787","109199068","150","noref","def"
"3585","moss","8x","20.dat","0.01","8.92979449269142","0.0129269333497974","93651429","150","noref","def"
"3586","moss","8x","23.dat","0.0","8.94841207401183","0.0079395541746049","93459220","150","noref","def"
"3587","moss","8x","23.dat","0.001","8.91870225850995","0.00776693546056539","93768684","150","noref","def"
"3588","moss","8x","23.dat","0.01","8.63267372675593","0.00674900144523449","96876649","150","noref","def"
"3589","moss","8x","25.dat","0.0","8.69662930703367","0.00521391333711596","96169325","150","noref","def"
"3590","moss","8x","25.dat","0.001","8.66314363911934","0.00508458355948349","96536387","150","noref","def"
"3591","moss","8x","25.dat","0.01","8.45590355877902","0.0043597331529891","98903084","150","noref","def"
"3592","moss","8x","HiSeq2500L150R.dat","0.0","7.41916098445115","0.0298103568283996","112727875","150","noref","def"
"3593","moss","8x","HiSeq2500L150R.dat","0.001","7.49065804656412","0.0295160765173502","111649059","150","noref","def"
"3594","moss","8x","HiSeq2500L150R.dat","0.01","7.83931669483684","0.0267851035884092","106684919","150","noref","def"
"3595","moss","8x","MiSeqv3L250R.dat","0.0","9.90387482036459","0.0166593796389525","84440685","150","noref","def"
"3596","moss","8x","MiSeqv3L250R.dat","0.001","9.80186165317774","0.016313671385648","85328393","150","noref","def"
"3597","moss","8x","MiSeqv3L250R.dat","0.01","9.19014032732141","0.0142183328202776","91010047","150","noref","def"
"3598","moss","8x","novaseq-profR.dat","0.0","8.5732412424627","0.00415133448117755","97558815","150","noref","def"
"3599","moss","8x","novaseq-profR.dat","0.001","8.52360626807406","0.00406241107807048","98120091","150","noref","def"
"3600","moss","8x","novaseq-profR.dat","0.01","8.39171462574799","0.003441057182061","99661765","150","noref","def"
"3601","rotifer","1x","20.dat","0.0","1.25114572288856","0.0119709268840379","80907932","150","noref","def"
"3602","rotifer","1x","20.dat","0.001","1.23102655972163","0.0117290061796724","82257152","150","noref","def"
"3603","rotifer","1x","20.dat","0.01","1.16376565892123","0.0112384295463509","87011279","150","noref","def"
"3604","rotifer","1x","23.dat","0.0","1.19612110269721","0.00641274118322033","84643687","150","noref","def"
"3605","rotifer","1x","23.dat","0.001","1.19579791168922","0.00644294106522736","84668841","150","noref","def"
"3606","rotifer","1x","23.dat","0.01","1.12589492310817","0.00588404018790945","89928731","150","noref","def"
"3607","rotifer","1x","25.dat","0.0","1.17740954317111","0.00437826195481128","86020845","150","noref","def"
"3608","rotifer","1x","25.dat","0.001","1.16317776310119","0.00425656427887411","87071122","150","noref","def"
"3609","rotifer","1x","25.dat","0.01","1.12081792093965","0.00400471741336594","90342697","150","noref","def"
"3610","rotifer","1x","HiSeq2500L150R.dat","0.0","1.32755505862471","0.0182781234203022","76255717","150","noref","def"
"3611","rotifer","1x","HiSeq2500L150R.dat","0.001","1.30388497536414","0.0180341519691629","77670304","150","noref","def"
"3612","rotifer","1x","HiSeq2500L150R.dat","0.01","1.2150367769026","0.0174402866954724","83395421","150","noref","def"
"3613","rotifer","1x","MiSeqv3L250R.dat","0.0","1.25655926818164","0.0125338457394384","80630745","150","noref","def"
"3614","rotifer","1x","MiSeqv3L250R.dat","0.001","1.24851003604147","0.0124896854598588","81101874","150","noref","def"
"3615","rotifer","1x","MiSeqv3L250R.dat","0.01","1.18494818097953","0.0120256250545073","85446136","150","noref","def"
"3616","rotifer","1x","novaseq-profR.dat","0.0","1.16759476101514","0.00357095037320876","86731239","150","noref","def"
"3617","rotifer","1x","novaseq-profR.dat","0.001","1.17334066833992","0.00366766618975034","86309864","150","noref","def"
"3618","rotifer","1x","novaseq-profR.dat","0.01","1.11914866653015","0.0032705619030291","90484475","150","noref","def"
"3619","rotifer","2x","20.dat","0.0","2.17240113483788","0.0107762962909443","93216987","150","noref","def"
"3620","rotifer","2x","20.dat","0.001","2.16569684604595","0.0107940606141417","93532376","150","noref","def"
"3621","rotifer","2x","20.dat","0.01","2.10912394955873","0.0104275319199829","96014080","150","noref","def"
"3622","rotifer","2x","23.dat","0.0","2.13840156588334","0.00558166916180203","94719252","150","noref","def"
"3623","rotifer","2x","23.dat","0.001","2.12645421898773","0.00554482205429285","95205332","150","noref","def"
"3624","rotifer","2x","23.dat","0.01","2.09381888599518","0.00537338139461052","96753257","150","noref","def"
"3625","rotifer","2x","25.dat","0.0","2.12186473158916","0.0036048979100276","95461015","150","noref","def"
"3626","rotifer","2x","25.dat","0.001","2.11047264614574","0.00355130217577215","95977807","150","noref","def"
"3627","rotifer","2x","25.dat","0.01","2.08433835078103","0.00342218708383568","97195368","150","noref","def"
"3628","rotifer","2x","HiSeq2500L150R.dat","0.0","2.22771714458028","0.0166964599987907","90911908","150","noref","def"
"3629","rotifer","2x","HiSeq2500L150R.dat","0.001","2.21763781167174","0.0166745828013256","91330566","150","noref","def"
"3630","rotifer","2x","HiSeq2500L150R.dat","0.01","2.13942772169778","0.0162659855504041","94657913","150","noref","def"
"3631","rotifer","2x","MiSeqv3L250R.dat","0.0","2.21022482356395","0.0115170345928927","91681094","150","noref","def"
"3632","rotifer","2x","MiSeqv3L250R.dat","0.001","2.18970350659306","0.0114531060370102","92469293","150","noref","def"
"3633","rotifer","2x","MiSeqv3L250R.dat","0.01","2.14748007870564","0.0111585307988258","94311218","150","noref","def"
"3634","rotifer","2x","novaseq-profR.dat","0.0","2.10777450454464","0.00280659881278345","96063351","150","noref","def"
"3635","rotifer","2x","novaseq-profR.dat","0.001","2.11288617817382","0.00283179672253231","95852709","150","noref","def"
"3636","rotifer","2x","novaseq-profR.dat","0.01","2.08546697973482","0.00271510679860953","97133628","150","noref","def"
"3637","rotifer","4x","20.dat","0.0","4.11669439235968","0.0109272849996848","98376266","150","noref","def"
"3638","rotifer","4x","20.dat","0.001","4.10703514450559","0.0108721043439374","98634079","150","noref","def"
