sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.001_1x_17.hist	68197215	14227163	3315202	1203316	600289	385602	239130	213611	322662	268499	130000	64112	65321	107855	133820	42578	24544	10225	1625	884	965	1579	7500	14583	31161	99716	102881	33130	11042	5520	1634	484	192	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108824	129639314
moss_0.0_2x_30.hist	49540316	11387996	1918653	822483	459079	287099	335841	165003	78769	90110	105110	118774	100834	55740	28842	12794	20293	27090	57032	59500	38594	12059	5224	2658	5679	18174	43255	28647	9548	11078	3281	973	388	43	12	0	34646	19767	3952	218	71	28	14	4	0	0	0	0	0	42054	114520976
moss_0.0_8x_30.hist	53039092	6423935	1485483	592837	306527	193165	203527	181807	146982	88920	102499	50549	66525	36774	39370	53587	30890	20954	44114	24016	16506	27022	17245	20752	11226	6337	15081	17981	5992	2995	7053	14105	5641	649	5548	11255	3234	1763	6845	379	125	7537	8073	3026	503	166	4530	1509	502	11335	102109781
moss_0.01_1x_30.hist	64559718	8639914	1412568	582493	326542	204708	271365	133324	52495	39005	45497	51411	71476	102066	52815	16803	9685	4034	2340	5760	10880	17812	73674	21557	1267	702	157	49	15	6	1	0	2743	8229	37065	2315	664	361	71	2	0	0	0	0	0	0	0	0	0	33167	107492157
moss_0.001_1x_30.hist	53051960	9902139	1811612	770587	420702	259689	188836	92777	122325	139939	163235	136656	52465	29001	15006	8831	14007	18698	39363	96893	69933	21853	9468	2769	161	88	19	5	0	0	20858	41716	43096	4970	1580	97	27	13	1	0	0	0	0	0	0	0	0	0	0	57441	109046627
moss_0.001_8x_17.hist	63199486	24658602	4575934	1739324	976075	612255	504961	248094	191569	219154	204907	101054	52923	87384	108420	71506	41220	17174	24257	59710	59954	18734	8117	15782	33725	36359	14693	39182	13059	6528	1933	573	38490	32996	10497	655	187	101	19	13480	26111	10700	5678	2128	353	116	51	16	4	40082	110982384
moss_0.0_1x_17.hist	66354059	24056278	5622136	2069915	938065	597828	185301	165526	250029	286032	333648	377021	199300	110172	57009	18138	10455	4355	691	895	1691	2767	13146	25560	54618	174779	122398	39415	13137	6567	1944	576	229	25	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171390	164048387
moss_0.001_8x_30.hist	54403726	6277810	1448782	577663	299393	188153	195795	174901	147652	83355	97230	48457	67369	41125	35566	50174	28922	28669	40050	21804	14142	23152	24846	7269	10450	25959	5860	1886	6123	20347	6027	1790	2395	7186	13028	813	232	2076	14606	810	269	4153	2203	4379	5536	1844	825	274	90	13036	102035396
moss_0.001_4x_30.hist	53745563	7326494	1579291	658981	339439	210860	232207	207427	144606	73748	86024	97206	44893	28886	35839	51860	52978	22073	10650	26215	49517	15473	6704	9559	20426	19809	4472	1696	22609	11303	3348	993	8011	6376	2027	14740	4236	2309	460	24	10355	7025	3727	1396	231	76	33	10	2	21453	104247092
moss_0.01_1x_17.hist	76861068	20797791	4799064	1685250	795106	511386	128290	114599	173103	198029	230994	261022	108976	60241	31172	9917	5716	2380	596	1466	2769	4532	21527	41858	89446	99024	22359	7199	2398	1198	354	104	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92964	152614036
moss_0.0_2x_17.hist	65968670	12723889	2944722	1067719	602739	383514	371687	332023	318010	162184	78524	38725	36438	60164	74647	108018	62268	25944	4126	5667	10703	17522	83231	83334	4901	2721	613	196	64	31	8	1	70185	38812	12348	770	220	119	22	0	0	0	0	0	0	0	0	0	0	67007	116527151
moss_0.01_8x_17.hist	68864633	21046122	2845741	1201303	641360	390130	179786	160599	242587	140018	67792	44889	62408	92822	48031	15281	21141	28221	59413	34169	22162	6924	8211	15966	34116	23192	5236	1685	560	3694	31349	9313	3724	428	135	7	12772	14334	2865	158	51	20	10933	6472	1077	358	159	52	16	18240	106259555
moss_0.06_1x_25.hist	97531048	1259086	282803	107171	48098	30567	16528	14763	22299	15930	7712	3802	1458	2058	2553	3693	5857	7818	1242	675	437	135	465	903	1930	5624	1268	407	134	66	18	4	1007	3021	3785	235	66	35	6	0	0	0	0	0	0	0	0	0	0	2804	102694738
moss_0.06_2x_20.hist	98077165	1511012	329630	117010	63843	40269	35791	24917	9810	5002	4392	4962	6897	9857	5099	1621	933	407	857	2110	3985	6182	2678	782	45	24	4	0	3001	4428	1311	388	154	16	4	0	1420	1843	367	19	5	1	0	0	0	0	0	786	1055	632	103764868
moss_0.06_2x_23.hist	97174633	1388515	308909	109839	60121	37856	36856	19574	7706	6455	7529	8507	6105	3374	1943	2811	4458	5951	945	513	332	333	1581	3075	4714	2618	590	189	62	30	7	1	5570	641	203	11	2	0	74	1579	525	214	112	41	5	0	0	0	0	1638	103060485
moss_0.06_4x_23.hist	97000984	1546821	297386	111158	58928	35667	19862	17741	18232	9297	4761	5022	6981	4757	2460	2404	3813	5090	1358	738	477	622	2958	5750	337	186	41	12	2431	3807	1127	333	132	14	3	0	2093	1592	317	16	4	0	0	0	856	681	304	100	32	18	103223870
moss_0.06_2x_30.hist	96677216	1338153	267077	106497	48051	30585	23520	21009	18632	9501	4599	3023	4202	6938	7299	2321	1337	556	872	2147	4055	5010	2170	634	36	19	3	0	5275	2636	780	230	91	9	2	0	0	1916	2289	126	41	15	7	1	0	0	0	0	0	1732	102821537
moss_0.06_2x_25.hist	96928825	1360130	280330	105871	51484	32489	32766	16097	8553	9783	11411	5626	2591	4278	5307	2843	1637	698	1469	3616	5871	1833	793	231	153	490	1165	3106	2301	1149	339	99	2417	915	290	17	3	1	0	1453	1003	410	216	80	12	3	0	0	0	1038	102869625
moss_0.06_4x_20.hist	97780568	1750271	318898	117897	63729	39090	20217	9932	11279	12902	11388	5615	2163	3572	4430	6304	3633	1512	355	872	1647	2696	4723	1381	108	344	819	2183	3141	1569	464	136	53	5	665	2282	655	356	70	2	0	0	209	1456	241	79	34	10	2	752	103558967
moss_0.06_8x_25.hist	96815968	1459336	292367	109235	55976	34370	25809	21168	8333	8773	10233	5385	3812	6294	3256	2231	3538	2513	2191	1192	1829	2994	1605	926	1978	2806	632	202	1032	2728	807	238	94	9	2631	491	140	75	112	1109	368	150	78	258	528	175	77	24	7	717	103202031
moss_0.06_1x_30.hist	96449781	1175914	213220	89590	47161	28398	22043	10829	4262	4061	4736	5351	7439	10970	5675	1804	1039	432	823	2024	3823	4214	1825	533	53	170	405	1081	4515	2256	667	197	77	7	1	0	0	3701	739	40	12	4	1	0	0	0	0	0	0	1874	101353671
moss_0.06_4x_30.hist	96769189	1576208	278397	109575	51471	32524	31013	15236	9946	11377	9496	4682	3183	5256	6125	1948	1443	1925	4052	2555	1656	516	1294	2515	2928	1626	366	116	125	1751	3509	1041	415	46	13	0	0	2324	1240	67	21	7	3	0	216	823	368	121	39	159	103693011
moss_0.06_4x_25.hist	96836016	1485412	286922	109967	52547	33150	30200	14837	9807	11218	10268	5063	2883	4759	5904	1968	1656	2209	4651	2531	1641	511	929	1805	3707	2058	463	148	1015	1186	908	1815	1655	189	59	2	0	0	3122	172	56	22	10	3	0	444	738	245	80	47	103220061
moss_0.06_1x_23.hist	97705492	1544784	346125	120919	63634	40630	22133	19770	29569	15079	7300	3599	1380	895	1109	1604	2544	3395	7148	5612	3639	1136	491	142	30	95	227	72	23	10	2984	5967	3238	372	117	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3162	103700135
moss_0.06_8x_23.hist	96694383	1476785	291621	109669	55289	34169	28494	15935	10850	12412	6008	4907	6822	4843	2505	3532	3996	1664	1207	2971	1969	809	3845	1124	596	1906	2492	801	266	1094	2354	698	278	31	856	1273	365	198	38	275	1058	432	228	84	13	3	222	622	206	122	102906889
moss_0.06_1x_20.hist	97893201	1182050	262586	105890	48515	28974	7941	7092	10712	12254	14293	11604	4454	2461	1272	414	656	875	1843	4535	8566	3016	1306	381	21	10	1	0	0	0	756	1512	7896	909	288	17	3	1	0	0	0	0	0	0	0	0	0	0	0	2872	102400780
moss_0.06_8x_20.hist	96769124	1596205	292343	112988	54141	34016	27450	13486	10942	12516	8163	4058	5640	5699	2948	3496	2955	1230	2589	3265	2117	660	2067	1421	746	2389	2847	916	304	151	1099	2198	1409	161	50	2	0	1812	1026	56	17	6	2	853	580	192	85	27	8	567	102690073
moss_0.06_8x_30.hist	96790039	1452539	289038	108308	55163	33976	27270	16200	10671	12206	6564	4796	6618	3657	3025	4377	3381	1407	1779	3080	1997	623	1929	3751	631	412	981	2617	1737	867	256	75	1719	1113	353	21	5	1641	327	17	800	326	172	63	114	486	217	71	22	523	103454452
