sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.01_1x_1.hist	89640722	1753999	374081	142284	78123	48391	49308	24225	9537	9295	10841	12249	17030	16748	8665	2756	1587	660	124	304	575	940	4466	8683	1723	956	214	68	21	9	1	0	1333	3999	2251	139	39	20	3	0	0	0	0	0	0	0	0	0	0	4389
rotifer_0.001_1x_1.hist	86984908	3077926	626641	241503	114231	72764	55775	49822	58889	30032	14540	7937	11034	18219	16543	5262	3032	1262	1507	3709	7006	11470	6194	1811	105	57	12	2	0	0	0	0	7142	4826	1534	94	26	13	1	0	0	0	0	0	0	0	0	0	0	7453
rotifer_0.004_8x_1.hist	87605311	2622297	521105	201622	101340	63484	53799	41080	34956	17827	16092	18184	11712	7330	9094	7438	4287	5358	5951	3239	2100	2066	4554	1331	803	2570	2263	728	241	2920	1716	509	202	22	2740	170	47	25	2074	694	230	93	48	1461	242	79	34	10	2	2077
rotifer_0.0_4x_1.hist	85579415	3177210	602291	239058	116340	73447	81134	39861	30265	34623	26815	13223	9960	15270	7900	5142	8155	10886	5637	3068	1989	995	4729	9195	539	298	66	20	4337	3000	888	262	104	11	588	3967	1139	620	123	5	0	2048	1317	492	81	26	10	2	0	3274
rotifer_0.001_4x_1.hist	86173286	3099078	589442	231775	114473	72008	76186	37430	25938	29673	28805	14205	7269	12001	11492	5210	8264	11031	2815	1531	2683	4391	4082	1193	1601	5124	1156	371	270	3784	2859	848	338	38	11	0	3292	1794	357	18	5	1	658	2037	338	111	49	15	4	2079
rotifer_0.0_8x_1.hist	85359612	3069815	609521	236524	119098	74579	55961	49988	40817	20816	23922	20078	7707	12045	14944	4754	6200	8275	2916	6163	5674	1772	2149	4178	2963	1645	417	1113	3616	1807	534	157	940	2819	1600	99	27	13	3108	844	280	113	59	21	979	1435	642	213	70	1041
rotifer_0.0_2x_1.hist	85368240	3347952	623352	240122	130556	80381	53024	26050	30015	34336	33706	16622	6380	8109	10060	14556	8390	3495	5062	5686	3687	1151	952	1850	3952	6762	1525	490	162	80	1891	3781	1511	173	54	2	0	0	6896	554	183	74	38	13	1	0	0	0	0	4561
rotifer_0.004_2x_1.hist	87620848	2735567	487083	200848	99548	60227	38650	34525	52149	26595	12875	6950	9663	15954	11361	3614	2082	2624	5523	9072	5883	1837	795	231	262	838	1994	5318	2982	1490	440	129	50	4	0	0	0	1143	5105	282	93	37	18	6	0	0	0	0	0	3740
rotifer_0.0_1x_1.hist	85638333	3394566	620907	236284	132883	83451	107330	74881	29483	15035	7278	6999	9730	16066	19933	9598	5531	2303	2895	7125	13458	4204	1821	531	30	15	2	0	0	0	3187	6374	8049	927	294	17	3	1	0	0	0	0	0	0	0	0	0	0	0	8616
rotifer_0.006_1x_1.hist	89614846	2603602	557583	201096	112678	71121	69358	61956	30799	15706	7603	4516	6278	10365	12860	16986	9791	4078	647	351	227	153	730	1418	3030	9695	2188	703	233	115	33	8	2	0	3701	1863	534	290	57	2	0	0	0	0	0	0	0	0	0	5527
rotifer_0.002_4x_1.hist	86722914	3018617	565159	224720	108927	68752	75721	48330	20709	23690	27633	18677	7169	9649	11972	6262	3609	4470	9411	5289	3430	1070	952	1850	3953	4839	1091	350	115	56	3937	1169	466	52	15	2905	1551	845	168	8	1	120	2368	887	146	47	20	5	0	2538
rotifer_0.006_4x_1.hist	88616214	2638352	469021	190215	90899	57411	62567	43739	17221	19700	22979	19003	7295	4109	5098	7376	11699	5483	871	1288	2432	3981	2909	850	1494	4779	1135	364	120	59	707	1414	4027	463	146	8	1	0	1225	1802	599	244	128	47	6	1	0	1091	1162	696
rotifer_0.02_4x_1.hist	93603707	1460954	293878	109742	59118	36179	24338	21740	17537	8942	10180	9851	3781	2702	3351	4551	2623	1091	966	2377	3074	959	414	307	656	2100	1151	369	122	60	583	1166	964	110	34	1	0	0	467	849	282	114	59	21	2	0	0	0	0	1264
rotifer_0.001_8x_1.hist	86023613	2937732	583788	225983	114048	71347	55702	49757	37221	19310	22523	20235	9615	11448	5923	8570	10662	4441	2005	4936	6924	2163	1858	3613	2035	1129	1164	3104	1033	515	1103	2206	881	1389	1240	76	490	1934	385	20	1565	640	338	126	598	1151	515	170	55	839
rotifer_0.02_1x_1.hist	93494452	1341963	301756	107683	59321	37306	39648	27445	10805	5869	6845	7734	9848	5443	2815	894	514	571	1202	2959	5589	3157	1367	399	22	11	1	0	0	0	0	0	2666	1932	614	37	9	4	0	0	0	0	0	0	0	0	0	0	0	2192
rotifer_0.004_1x_1.hist	87740294	2409763	471618	188256	100360	60985	42587	20922	25079	28690	31966	15764	6051	3470	4305	6229	9879	13187	2097	1140	738	451	2143	4166	5376	2985	673	215	70	34	9	1	2079	6172	1963	121	33	17	2	0	0	0	0	0	0	0	0	0	0	6362
rotifer_0.002_1x_1.hist	87310460	3394786	673931	246029	139161	87663	89330	69333	27299	13921	12913	14591	20285	17553	9082	2888	1664	1157	2435	5994	11321	10176	4408	1289	74	40	8	1	0	0	0	0	4103	6952	2211	137	38	19	2	0	0	0	0	0	0	0	0	0	0	7868
rotifer_0.001_2x_1.hist	86022002	3315826	635312	239190	131608	81623	53969	26515	30582	34985	30048	14818	5688	6676	8282	11984	14185	5909	939	1903	3593	5882	2547	744	913	2923	6955	2356	784	391	114	33	12	0	0	966	5408	2948	588	31	9	2	0	0	0	0	0	0	0	4089
rotifer_0.01_8x_1.hist	90234458	2077627	412868	158467	80558	49969	49396	30346	20304	23227	11245	10222	11689	6461	5376	4092	6310	2628	2532	3768	2443	762	1549	3012	1285	712	622	1659	1944	971	286	84	718	2155	684	41	11	5	1123	737	244	99	51	535	548	181	80	25	7	1413
rotifer_0.002_2x_1.hist	86750604	3062476	564616	229328	107868	67522	51552	46050	55417	28262	13682	7141	9927	16390	16873	5367	3093	1287	2342	5764	10886	3940	1706	498	191	610	1451	3870	3816	1907	564	166	65	6	1	0	0	4258	3528	195	64	25	12	3	0	0	0	0	0	4089
rotifer_0.008_4x_1.hist	89702247	2329523	443505	173952	85346	53757	62923	32999	17405	19910	22661	11175	4611	7613	9444	6448	3716	1954	4113	4990	3236	1010	735	1429	3054	2928	660	211	98	1374	2434	722	287	32	283	2246	644	350	69	2	0	1543	818	305	49	15	6	1	0	1927
rotifer_0.004_4x_1.hist	87818588	2763028	515190	204579	98802	62397	67312	41931	20912	23922	27903	13942	5352	7787	9661	9897	5704	2375	1687	4151	7841	3376	1461	426	388	1242	2956	4125	1374	686	202	59	22	1	4540	1163	333	180	35	0	1107	1261	668	249	40	12	4	0	0	2951
